Category,Headline,SubHeading
Fodbold,Dansk assist fører til Celtic-point i Champions League,Matt O'Riley spillede en god kamp og leverede en fremragende assist i 2-2-kampen mod Atlético Madrid
Fodbold,Brandvarm Mbappé sender PSG på sejrskurs,"Kylian Mbappé satte Paris Saint-Germain i gang, og AC Milan kunne derefter intet stille op"
Fodbold,Haaland redder City efter store problemer,"Erling Braut Haaland stjal til sidst showet i Schweiz, hvor Manchester City undervejs var tæt på at komme bagud. "
Håndbold,"- Vi mister totalt hovedet, siger Odense-profil",Althea Reinhardt var langt fra tilfreds med den sidste fjerdedel af kampen mod Esbjerg. 
Samfund,København et skridt nærmere VM i landevejscykling og stort endagsløb,Tirsdag har et flertal i Økonomiudvalget i Københavns Kommune sat 60 millioner kroner af til et muligt VM i landevejscykling i København i 2029. 
Fodbold,"- Usportsligt, siger FCK'er om United-spillers handling","FCK-træner Jacob Neestrup mener, at sådanne kneb bør koste et rødt kort"
Basketball,Supertalent har sommerfugle i maven,Mange basketinteresserede øjne vil formentlig være rettet mod 19-årig Victor Wembanyama onsdag
Fodbold,FCK-træner tror stadig på europæisk efter nytår,"Jacob Neestrups tropper afkræver hinanden tre point, når Manchester United gæster Parken om to uger"
Fodbold,Højlund-brødre er stolte over første møde på Old Trafford,Op til kampen mellem Manchester United og FCK har kommunikationen mellem Højlund-brødrene været sparsom
Samfund,"Hun har ikke forladt sin seng i syv år, men nu er der hjælp på vej","I syv år har Marie Louise Gustavussen ikke forladt sin seng på grund af sygdommen ME. Nu vil sundhedsministeren kigge på, om vi behandler ME rigtigt"
Krimi,Flyvende sjællænder overså rundkørsel og fløj 35 meter,"Politiet har en mistanke om, hvorfor manden overså rundkørslen"
Samfund,"De generede hende med scooterræs og kanonslag, indtil de en dag mødte op med en buket blomster",Det kan betale sig at være flink. Det er i hvert fald Tina Pedersens erfaring med de lokale scooterdrenge i Stoholm
Vejr,"Populært feriemål blev helt raseret, da storm udviklede sig til livsfarlig orkan på seks timer","Prognoser understimerede kraftig orkan, der kostede 27 mennesker livet – er et forvarsel om fremtiden"
