Category,Headline,SubHeading
Sejlsport,Aarhus bliver vært for EM i tre olympiske bådklasser,"I juli 2022 skal der i Aarhus findes nye europamestre i bådklasserne 49er, 49erFX og Nacra 17"
Sejlsport,OL-medaljevindere slutter sig til dansk hold i kongeklassen,Anne-Marie Rindom og Katja Salskov-Iversen kommer med på det danske hold i sejlsportens svar på Formel 1
Sejlsport,Anne-Marie Rindom testet positiv for coronavirus,"En træningslejr i sejlads har måttet indstille sine træningsaktiviteter, da der er opstået smitte med coronavirus"
Sejlsport,Dansk sejler smed EM-guld: - Jeg er skuffet og ærgerlig,Anne-Marie Rindom satte en suveræn føring over styr og måtte se hollandsk rival tage EM-guldet
Sejlsport,Anne-Marie Rindom smider EM-guld i sidste sejlads,Den danske sejler mistede føringen i den samlede stilling på EM-sejladsernes finaledag
Sejlsport,Verdens længste kapsejlads udsætter dansk besøg et år,Starten på næste udgave af The Ocean Race er flyttet fra 2021 til 2022. Det giver besøg i Aarhus i 2023
Sejlsport,Beha-sønner og co. sætter suveræn dansk rekord,Båden Childhood1 med Emil og Theis Midé Erichsen har sammen med flere rutinerede sejlere sat dansk rekord
Sejlsport,Beha-sønner sætter kurs mod dansk rekord,Brødrene Emil og Theis Midé Erichsen er med på jagten efter rekorden i Round Denmark Race sammen med flere rutinerede sejlere
Sejlsport,Anne-Marie Rindom er udtaget til OL i Tokyo,Det udsatte sommer-OL i Tokyo i 2021 bliver Anne-Marie Rindoms tredje sommer-OL i træk
Sejlsport,Dansker indstiller 2020-sæson i sejlsportens Formel 1,Anden sæson af SailGP med det danske islæt Nicolai Sehested rykkes til 2021 på grund af coronapandemien
Sejlsport,"Dansk sejler jubler over OL-garanti, selvom 'ikke meget er sikkert lige nu'","Det er dejligt med en OL-garanti, siger sejler Ida Marie Baad, men meget er stadig usikkert"
Coronavirus,"Udtagne sejlere bør fastholde OL-billetter, mener sportschef","Sportschef i Dansk Sejlunion mener, at sejlere, der er udtaget til OL, skal beholde pladser trods udsættelse"
Coronavirus,Dansk medaljehåb: OL-udskydelse giver atleterne ro,"Anne-Marie Rindom mener, at det er den rigtige beslutning at udskyde OL, så atleterne slipper for at stresse"
Sejlsport,Dansk båd ender næstsidst i SailGP-debut,"Det var akkurat godkendt for den danske båd, som blev nummer seks ud af syv både ved SailGP, mener rorsmand"
Sejlsport,Rindom sejler sig af VM-podiet i Melbourne,"Anne-Marie Rindom havde en sløj dag på vandet på finaledagen, der blev forkortet på grund af dårligt vejr"
Sejlsport,Dansk båd debuterer i Formel 1-ræs på vandet i Sydney,"Når anden sæson af det ekstreme katamaran-kapsejlads SailGP begynder fredag, er det med en dansk båd i feltet"
Sejlsport,Rindom langt fra forsvar af VM-guld efter skidt dag på vandet,"Anne-Marie Rindom sejlede længere væk fra VM-titlen, men hun bevarede tredjepladsen ved VM i Laser Radial"
Sejlsport,Anne-Marie Rindom mister VM-føringen i hårdt vejr,Den forsvarende verdensmester fra Danmark blev sejlet af guldpladsen ved VM af stærk hollænder onsdag
Sejlsport,Anne-Marie Rindom overtager VM-føring med andenplads,Den forsvarende danske verdensmester ligger i top i VM-stillingen efter en enkelt sejlads tirsdag
Sejlsport,Anne-Marie Rindom er toer efter endnu en forkortet VM-dag,Anne-Marie Rindom nåede på vandet en enkelt gang mandag. Med en tredjeplads i sejladsen er hun samlet VM-toer
Sejlsport,Anne-Marie Rindom åbner VM-titelforsvar med sejr,"Den danske sejlerstjerne vandt sin første sejlads ved VM i Laser Radial i Melbourne, hvor vejret drillede"
Sejlsport,TV 2 SPORT køber rettighederne til 'sejlsportens Formel 1',"Danmark deltager med en af de syv både i den nye sæson af kapsejladserne SailGP, som sejles tæt på storbyer rundt om i verden"
Sejlsport,Dansk duo sikrer sig OL-billet på yderste marginal,På sidstedagen af VM i Australien tippede OL-regnskabet over i Ida Marie Baad og Marie Thusgaards favør
Sejlsport,Dansk duo tæt på VM-bronze og OL-billet,Anne-Julie Schütt og Iben Nielsby ligger nummer tre ved VM i 49erFX og har sat kurs mod OL i Tokyo
Sejlsport,OL-kandidater sejler sig op på tredjepladsen i Australien,49erFX-sejlerne Anne-Julie Schütt og Iben Nielsby ligger på tredjepladsen efter seks sejladser ved VM
Sejlsport,Danske OL-bejlere får en skidt start på VM-sejladser,49erFX-sejlerne Ida Marie Baad og Marie Thusgaard tyvstartede og fik en skidt start på VM i Australien
Cykling,Team Ineos og Mercedes indgår stort samarbejde,Nogle af sportsverdenens største stjerner skal til at arbejde sammen i jagten på større og bedre præstationer
Sejlsport,To VM-medaljer til Danmark,"Danskerne var i Nacra 17 ude i en tæt kamp om guldmedaljerne, men den italienske båd var for stærk"
Sejlsport,Dansk Nacra-duo ligger til VM-medalje før sidstedag,Lin Ea Cenholt og Christian Peter Lübeck avancerede til samlet tredjeplads i Nacra 17 ved VM i sejlsport
Sejlsport,Danske Nacra 17-sejlere nærmer sig VM-medaljer,Lin Ea Cinholt og Christian Peter Lübeck var fredag de bedste Nacra 17-sejlere ved VM i Auckland
Sejlsport,Danske sejlere falder tilbage ved VM i Auckland,Flere af de danske VM-både faldt tilbage i Auckland. Jonas Warrer og Jakob Precht Jensen præsterede dog flot
Sejlsport,Danske sejlere lægger godt fra land ved VM,To danske både er med helt fremme efter de første sejladser ved VM i Auckland
Sejlsport,Kraftige vindstød spolerer VM-åbning på vandet,Der blev kun gennemført to sejladser i 49er på VM's førstedag på grund af dårligt vejr i Auckland
Sejlsport,VM-sejlere kæmper brutal og intern kamp om OL-billetter,"Fokus er skærpet ved det forestående VM, hvor danske sejlere også kæmper internt om billetter til OL i Tokyo"
Sejlsport,"- Jeg er helt overvældet, siger Rindom om historisk kåring",Anne-Marie Rindom kan kalde sig verdens bedste sejler på tværs af alle klasser efter et imponerende år med fire guldmedaljer
Sejlsport,Dansk sejler kåret som årets bedste i verden,Den 28-årige Laser Radial-sejler har over de seneste 12 måneder vundet både VM og EM
Sejlsport,Rindom kan blive kåret som verdens bedste: - Jeg ligger ret godt i svinget,Den danske sejler Anne-Marie Rindom er optimistisk omkring udsigterne til at kunne kalde sig verdens bedste sejler
Sejlsport,Stort sejlsportsevent kommer forbi Aarhus i 2022,The Ocean Race kommer til Aarhus i forbindelse med ruten i løbsserien for 2021/22
Sejlsport,Dansk verdensmester satser alt på OL-triumf,Anne-Marie Rindom mangler én guldmedalje for at fuldende samlingen. Nu går hun all in for at øge sine guldchancer ved OL
Sejlsport,"- Rindom er i en liga helt for sig selv, siger sportschef",Verdensmester Anne-Marie Rindom får ros for sin vedholdenhed af sportschef Thomas Jacobsen
Sejlsport,Anne-Marie Rindom er verdensmester,"Anne-Marie Rindom har genvundet VM i Laser Radial, der er en del af det olympiske program"
Sejlsport,Anne-Marie Rindom sejler sig i front før VM-afgørelse,Efter en anden- og femteplads tirsdag har Anne-Marie Rindom lagt sig i spidsen ved VM i Laser Radial
Sejlsport,Dansk båd henter sejr i offshore-ræs i Østersøen,Den danske båd sluttede samlet på andenpladsen efter etapesejr i Nord Stream Race i Østersøen torsdag
Sejlsport,Dansk skipper føler sig snydt i stort sejlads,"Skipper Peter Warrer mener, at den svenske og tyske båd afkortede ruten på anden etape af Nord Stream Race"
Sejlsport,Dansk båd tager første stik i offshore-ræs i Østersøen,Uden den store erfaring med offshore-sejlads vandt skipper Peter Warrers båd første stræk af Nord Stream Race
Sejlsport,René Holten snupper to World Cup-medaljer i Polen,René Holten Poulsen vandt World Cup-bronze med Nils Boe i 1000 meter toerkajak
Sejlsport,Anne-Marie Rindom vinder EM-guld,Allerede inden den sidste sejlads kunne Anne-Marie Rindom fejre europamesterskabet
Sejlsport,Danske sejlere tager EM-bronze i OL-katamaran,Lin Ea Cenholt og Christian Peter Lübeck kæmpede sig op i medaljerne på sidstedagen af EM i England
Sejlsport,Dansker sejler sig til ny World Cup-triumf,Anne-Marie Rindom leverede et stærkt Medal Race ud for Genoas kyst og snuppede en ny World Cup-sejr søndag
Sejlsport,Dansk sejler vinder stærkt besat konkurrence på Mallorca,For andet år i træk endte Anne-Marie Rindom øverst på podiet i Trofeo Princesa Sofia Cup på Mallorca
Sejlsport,OL-medaljevindere går sammen i ny satsning,Allan Nørregaard og Katja Salskov-Iversen forsøger sig sammen i den olympiske mixklasse Nacra 17
Sejlsport,EM kommer til Danmark i 2019,"Næste år bliver EM i 12-meterklassen sejlet i Skagen, og det vækker glæde hos borgmester og forsvarende europamester"
Sejlsport,Afstemning om finnjollen kritiseres - resultatet passer ikke,"Flere medlemmer af World Sailing mener, at deres stemmer er blevet optalt forkert i snæver afstemning"
Sejlsport,Dansk OL-guldvinder har fået stjålet værdifuldt minde,"Den danske sejlsportsmand Thomas Jacobsen efterlyser sin OL-pin fra 2000, der tirsdag blev stjålet i Aarhus"
Sejlsport,Danmark mister historisk god OL-disciplin,Finnjollen har historisk været succesfuld for Danmark. Fra og med OL i 2024 er den ikke længere på programmet
Sejlsport,Jena Mai Hansen bliver 49erFX-landstræner,29-årige Jena Mai Hansen bliver efter sit karrierestop landstræner for de kvindelige 49erFX-sejlere
Sejlsport,Manglende motivation sætter stopper for gylden 49er-duo,Jena Mai Hansen og Katja Salskov-Iversen har besluttet at stoppe deres samarbejde i 49erFX
Sejlsport,Danske sejlerkvinder henter VM-bronze i matchrace,Skipper Trine Palludan kan for andet år i træk tage en bronzemedalje med hjem fra et VM i matchrace
Sejlsport,Aarhus høster anerkendelse efter VM i sejlsport,World Sailing roser danske arrangører efter 11 dages VM i Aarhus. Sportschef har dog forslag til forbedring
Sejlsport,Danskere mister medaljechance på grund af manglende vind,"Christian Peter Lübeck og Lin Ea Cenholt endte VM på fjerdepladsen, da medalrace i Nacra 17 blev aflyst"
Sejlsport,Dansk chef er tilfreds - fem OL-pladser sikret i Aarhus,"Fem OL-nationspladser og foreløbig en medalje er nok til at stemple VM som en succes, mener dansk sportschef"
Sejlsport,Danmark misser VM-medaljer i 49erFX,"Jena Mai Hansen og Katja Salskov-Iversen blev nummer fem i 49erFX, hvor hollændere overraskende tog VM-guld"
Sejlsport,Dansker om VM på hjemmbane: - Det er kommet lidt som et chok,"Anne-Marie Rindom følte, at hun var godt forberedt på presset i Aarhus, men det var langt større end ventet"
Sejlsport,"Det har ikke været en nem uge, siger Rindom",Anne-Marie Rindom tog bronze på trods af en vanskelig uge i Aarhus bugt
Sejlsport,Stærk afslutning giver Rindom VM-bronze i Aarhus,Anne-Marie Rindom sejlede sig op gennem feltet i medalrace og endte med at sikre sig VM-bronze i Laser Radial
Sejlsport,Kraftig vind giver udsættelser ved VM i sejlsport,"Vinden er fredag middag så kraftig i Aarhus-bugten, at VM-sejlerne ikke kan komme på vandet"
Sejlsport,Forkert resultat blev opdaget sent - nu ligger dansk sejler til VM-medalje,For Laser Radial-sejleren Anne-Marie Rindom var en VM-medalje stort set umulig efter næstsidste sejlads
Sejlsport,Dansk katamaranduo kæmper med om VM-titlen i Aarhus,"Christian Peter Lübeck og Lin Ea Cenholt er oppe på andenpladsen i Nacra 17, hvor der resterer fire sejladser"
Sejlsport,Rindom smider chance for VM-guld: Jeg dummede mig,"Anne-Marie Rindom kravlede torsdag op på førstepladsen i Laser Radial, men tabte den igen med skidt sejlads"
Sejlsport,Danske verdensmestre sejler sig tilbage i medaljekampen,Katja Salskov-Iversen og Jena Mai Hansen indtager fjerdepladsen før lørdagens medalrace i 49erFX
Sejlsport,Danskere i modvind i 49erFX ved VM i Aarhus,De danske kvinder i 49erFX havde en uheldig dag ved VM i Aarhus
Sejlsport,Dansk VM i sejlsport knuser alle tidligere tv-rekorder,I alt 59 tv-stationer verden over viser enten live eller highlights fra VM i sejlsport i Aarhus
Sejlsport,Dansk guldhåb overtager førstepladsen ved VM i Aarhus,To danske både fører deres klasser ved VM i Aarhus. Rindom til tops i Laser Radial og ny dansk etter i 49erFX
Sejlsport,Danske sejlere åbner VM i Aarhus med to sejre,Jena Mai Hansen og Katja Salskov-Iversen fører pointstillingen i 49erFX-klassen efter lørdagens sejladser
Sejlsport,Danske verdensmestre: Lang pause fra hinanden vil gavne os,Katja Salskov-Iversen og Jena Mai Hansen stiller op som forsvarende mestre i 49erFX-klassen ved VM i Aarhus
Sejlsport,Dansk sejlerhåb får god start på VM i Aarhus,Den danske verdensmester fra 2015 Anne-Marie Rindom lagde ud med en tredje- og fjerdeplads i Laser Radial
Sejlsport,VM-sejler jagter guld: Hollænder er min største konkurrent,"Anne-Marie Rindom er sandsynligvis Danmarks bedste medaljebud ved VM i Aarhus, der begynder torsdag"
Sejlsport,Her er de danske medaljebud til VM i sejlsport,Der er mulighed for danske topplaceringer i flere af sejlklasserne de kommende dage i vandet ud for Aarhus
Sejlsport,"- VM i Aarhus skal sikre OL-billetter, siger sportschef","Sportschef forventer, at en til to danske både vil kæmpe om VM-medaljer. Fire skal kvalificere sig til OL"
Sejlsport,Dansk VM-sejler lå i blodpøl - var bange for at blive spist af en haj,Christian Peter Lübeck fik i vinter skåret lægmusklen over af et ror. Nu jagter han og makkeren succes til VM
Sejlsport,Dansk VM-sejler er træner for den indiske hær,"Jonas Warrer træner indiske sejlere for at få økonomien til at hænge sammen, så han igen kan komme til OL"
Sejlsport,Danskere henter EM-bronze i OL-klasse,Der var EM-bronzemedalje til Lin Ea Cenholt og Christian Peter Lübeck i Nacra 17-klassen fredag
Sejlsport,René Holten tager World Cup-bronze i Tyskland,Den danske kajakroer kæmpede sig på podiet i Duisburg på 500 meteren og fik en fin optakt til EM om to uger
Sejlsport,Dansk kajakstjerne skuffer i World Cuppen i Tyskland,René Holten Poulsen endte på syvendepladsen i 1000 meter enerkajak og var tre sekunder efter vinderen
Sejlsport,Dansker slår 10 år gammel rekord på vej rundt om jorden,Nicolai Sehested har sammen med sit team præsteret at sejle længere end nogen andre på 24 timer
Sejlsport,Dansk sejler vinder World Cup-stævne før finaledagen,"Anne-Marie Rindom har været så suveræn i World Cuppen på Mallorca, at hun har vundet stævnet før medalrace"
Sejlsport,Dansk-amerikansk båd udgår af etape i Volvo Ocean Race med knækket mast,En knækket mast har forhindret Vestas 11th Hour Racing i at gennemføre syvende etape af Volvo Ocean Race
Sejlsport,"Holdet forklarer, hvordan den tragiske ulykke skete i Volvo Ocean Race",John Fisher fra Team Sun Hung Kai/Scallywag faldt mandag over bord fra sit holds båd ved Volvo Ocean Race
Sejlsport,Tragedie i Volvo Ocean Race - opgiver at finde deltager i live,"Kapsejladsen Volvo Ocean Race overskygges lige nu af en ulykke, hvor et besætningsmedlem på Team Sun Hung Kai/Scallywag faldt over bord"
Sejlsport,19-årig skal hjælpe guldvinder til nyt OL,"Jonas Warrer vil med til OL i Tokyo i 2020, og det skal 19-årige Jakob Precht Jensen bidrage til"
Sejlsport,Dansk sejler åbner året med bronze,Den danske OL-bronzevinder Anne-Marie Rindom indledte 2018 med en podieplads ved årets første World Cup-stævne
Sejlsport,Person død efter sammenstød med dansk-amerikansk båd,"Alle besætningsmedlemmer om bord på Vestas 11th Hour Racings båd er i god behold, oplyser arrangør"
Sejlsport,Kano og Kajak Forbund stopper samarbejdet med sportschef,Sportschef Bo Vestergaard stopper samarbejdet med Dansk Kano og Kajak Forbund
Sejlsport,Dansker sejler sig til World Cup-triumf i Japan,"Anne-Marie Rindom, der for nylig vandt EM-sølv, nappede søndag karrierens anden World Cup-sejr"
Sejlsport,Anne-Marie Rindom tager EM-sølv med hjem fra Barcelona,Sejleren Anne-Marie Rindom blev blot slået med et enkelt point i kampen om guld ved EM i Laser Radial
Sejlsport,Anne-Marie Rindom er på medaljekurs før finaledag,Anne-Marie Rindom ligger på andenpladsen inden finaledagen ved Laser Radial-EM i Barcelona
Sejlsport,Dansker har vind i sejlene ved EM: - Det ser rigtig godt ud,Fredag hentede den danske Laser Radial-sejler ind på den førende båd ved EM og er nu blot to point bagefter
Sejlsport,Sygdomsramt dansker åbner EM stærkt,Anne-Marie Rindom indtager andenpladsen efter fem sejladser i Laser Radial-klassen ved EM i Barcelona
Sejlsport,Danske Nacra 17-sejlere mister VM-føring efter skidt dag,Lin Ea Cenholt og Christian Peter Lübeck faldt fra første- til fjerdepladsen fredag ved VM i Nacra 17-klassen
Sejlsport,Danske Nacra 17-sejlere holder fast i VM-føring,Lin Ea Cenholt og Christian Peter Lübeck er stadig i front efter ni sejladser ved VM i Nacra 17-klassen
Sejlsport,Dansk Nacra 17-båd har kurs mod VM-medaljer,Lin Ea Cenholt og Christian Peter Lübeck fører VM i bådtypen Nacra 17 efter to dages sejladser
Sejlsport,Danske kvinder sejler sig til historisk VM-guld,Jena Mai Hansen og Katja Salskov-Iversen vandt lørdag VM-guld i 49erFX. Det blev også til dansk fjerdeplads
Sejlsport,49erFX-danskere sejler sig op på førstepladsen ved VM,"Der er lagt op til en afgørelse mellem de olympiske guld-, sølv- og bronzevindere ved VM i Portugal"
Sejlsport,Danske 49erFX-kvinder er tæt på VM-medalje,"Fredag indledes finalesejladserne ved VM i 49erFX-klassen, og Danmark står med gode medaljechancer"
Sejlsport,"Konstruktionsfejl får alvorlige konsekvenser for stort, dansk stævne","Et stort sejlsportsstævne i Aarhus har fået en brat afslutning for bådklassen Nacra 17, da samtlige deltagende både er blevet tilbagekaldt"
Sejlsport,Dansk båd var meter fra medaljer ved EM i Kiel,Lin Ea Cenholt og Christian Peter Lübeck måtte tage til takke med en fjerdeplads i deres Nacra 17-båd ved EM
Sejlsport,Danske sejlere smider føring over bord ved EM,Jena Mai Hansen og Katja Salskov-Iversen og deres 49er FX-båd havde en dårlig dag på havet ved EM torsdag
Sejlsport,Olympiske bronzevindere tilbage på EM-førsteplads,Jena Mai Hansen og Katja Salskov-Iversen sejlede sig tilbage i front ved EM i Kiel i 49er FX
Sejlsport,Kraftig strøm driller: Danske EM-sejlere mister førsteplads,Jena Mai Hansen og Katje Salskov-Iversen i 49er FX ligger samlet nummer to efter tirsdagens sejladser
Sejlsport,Dansk duo udbygger suveræn EM-føring,De forsvarende europamestre Jena Mai Hansen og Katja Salskov-Iversen kommer nærmere og nærmere et titelforsvar i 49erFX
Sejlsport,Dansk OL-bronzevinder skal sejle Volvo Ocean Race,"Jena Mai Hansen hopper om bord på båden Vestas 11th Hour Racing, når starten på Volvo Ocean Race går i oktober"
Sejlsport,New Zealand støder USA ned af America's Cup-tronen,Med en sejr i mandagens sejlads sikrede New Zealand sig en overbevisende America's Cup-triumf
Sejlsport,New Zealand udbygger føring i prestigefyldt sejlads,New Zealand fører 3-0 over USA efter de to første dage med sejladser ved America's Cup-finalen
Sejlsport,New Zealand tager føringen i finalen af America's Cup,"USA er på jagt efter sit tredje America's Cup-trofæ på stribe, men holdet fik en dårlig start på finalen"
Sejlsport,Skaden kostede ham drømmejobbet og truede hans førlighed for resten af livet,Flere års hårdt arbejde kulminerer om præcis en uge for sejleren Christian Kamp. Men vejen dertil har ikke været én lang tur i medvind
Sejlsport,Konkurrenterne grinte og dømte dem ude af OL - indtil Jesper Bank sad i båden,"Han har vundet EM, VM og OL. Han har været fanebærer ved sidstnævnte, og så har han en plads i sportens Hall of Fame. I dag fylder Jesper Bank 60 år"
Sejlsport,Verdens længste kapsejlads slår vejen forbi Aarhus,"Kapsejladsen Volvo Ocean Race slutter i hollandske Haag, der er målet, når sejlerne har været forbi Aarhus"
Sejlsport,49er-projekt skal bane vej for OL-metal i 2020 og 2024,Sejlerlandsholdet opretter en take off-gruppe for ni besætninger med henblik på at forblive i verdenseliten
Sejlsport,OL-bronzeduo ser frem til hård vej mod OL i Tokyo,"Flere danske sejlsportsduoer har meldt sig klar til at fortsætte karrieren efter OL i Rio, og de glæder sig over skarp intern konkurrence"
Sejlsport,Dansk sejler tager World Cup-sølv efter Medal Race-sejr,Anne-Marie Rindom vandt det afsluttende Medal Race og fik sølv ved World Cup i Laser Radial
Sejlsport,DIF-formand om Elvstrøm: En af de største er gået bort,"Paul Elvstrøm er en af de allerstørste i dansk idræt, fortæller DIF-formand Niels Nygaard efter sejlerens død"
Sejlsport,Det 20. århundredes største danske sportsmand er død,Sejleren Paul Elvstrøm er død i en alder af 88 år. Han huskes som en af de mest alsidige sejlere nogensinde
Sejlsport,Paul Elvstrøm er død,Den danske sejlsportslegende Paul Elvstrøm er død i en alder af 88 år. Paul Elvstrøm vandt fire OL-guldmedaljer og 13 verdensmesterskaber
Sejlsport,Dansk surfer tæt på VM-titel: Det var en rutsjebanetur,"Det endte med en samlet andenplads for surfertalentet Casper Steinfath, og det var lidt af en mavepuster"
Sejlsport,Windsurfing i Klitmøller aflyst på grund af manglende vind,"Vinden blev væk under World Cuppen i Klitmøller, hvilket gjorde det umuligt at kåre en vinder"
OL,49er FX-bronzevinder: Kede af det - men alligevel sindssygt glade,"Der var blandede følelser, da Jena Mai Hansen og Katja Salskov-Iversen efter medaljesejladsen skulle gøre status med en OL-bronze"
OL,Kronprinsen: Danske sportsfolk skubber til taget i Rio,"Kronprins Frederik er imponeret over, at de danske OL-atleter har overgået medaljemålsætningen i Rio"
OL,Danske sejlere vinder OL-bronze efter nervepirrende medaljesejlads,Jena Mai Hansen og Katja Salskov-Iversen kan efter medaljesejladsen i 49er FX-klassen kalde sig olympiske bronzevindere
OL,Iskolde sejlere er én sejr fra OL-guld: Vi skal bare give den gas,Opskriften på OL-guld i 49erFX-klassen er ganske simpel. En sejr i medaljesejladsen er nok
OL,Ét point skiller top-4: Dansk båd skal ud i drama om OL-guldet,Inden torsdagens medaljesejlads ligger Jena Mai Hansen og Katja Salskov-Iversen på en delt førsteplads i 49erFX-klassen ved OL
OL,Bronzevinderen Rindom: Ved ikke om jeg skal græde eller grine,"Det blev til dansk medalje for Anne-Marie Rindom, da hun søndag sikrede Danmarks niende medalje ved OL i Rio"
OL,Når ord er overflødige: Så simpelt hylder ekspert dansk OL-bronzevinder,Sejleren Anne-Marie Rindom vandt OL-bronze i Laser Radial-klassen
OL,Niende medalje til Danmark: Sejler vinder olympisk bronze,Laser Radial-sejleren Anne-Marie Rindom satte sin samlede andenplads over styr og vandt OL-bronze
OL,Dansk sejler kan vinde OL-sølv uden kamp: Her er alle medalje-scenarierne,"Hvis medaljesejladsen i Laser Radial-klassen ikke bliver sat i gang senest 21:30, vil det nuværende resultat gælde og give dansk OL-sølv"
OL,Dansk OL-håb: Sejlsportens protestsystem er oldnordisk,"Den danske 49er blev i weekenden diskvalificeret i en OL-sejlads uden et eneste bevis, hævder Jonas Warrer"
OL,Dansk sejlerduo mister stor føring - men er stadig i spil til medaljer,Jena Mai Hansen og Katja Salskov-Iversen i 49erFX-båden er efter mandagens sejladser faldet fra en første- til en fjerdeplads
OL,Sejlerchef ser frem efter nedtur: Vi er stadig i krig,"Jonas Høgh-Christensens 17.-plads var en bet for dansk sejlsport, der nu håber på to kvindelige besætninger"
OL,Skuffet Jonas Høgh siger stop: Det var mit sidste OL,Sølvvinderen fra OL i London drosler ned og regner ikke med at vende tilbage i Tokyo om fire år
OL,Jonas Høgh-Christensens OL slutter langt fra medalje,OL-sølvvinderen sluttede som en skuffende nummer 17 ved OL i Rio. Også den danske Nacra 17-båd er ude
OL,Østrig får dansk 49er disket: De vil bare genere os,49eren med Jonas Warrer og Christian Peter Lübeck føler sig udsat for chikane at den østrigske OL-båd
OL,Jonas Høgh i nye OL-problemer: Spillet er vist forbi,"Lørdagens sejladser bød på svenske trusler, et vindhul og to plastikposer for OL-håbet Jonas Høgh-Christensen"
OL,Dansk sejlduo fører i Rio: Vi har fået en ønskestart,"Jena Mai Hansen og Katja Salskov-Iversen har fart i deres 49erFX, og duoen fører i den samlede OL-stilling"
OL,Rindom sejler sig op og er toer før medal race ved OL,Den danske sejler rettede med en tredjeplads op på 22.-pladsen i lørdagens første sejlads ved OL
OL,Rasende Rindom på guldkurs: - Så kan de bare lære det,Sejleren Anne-Marie Rindom har lært at styre sit raseri og fører nu Laser Radial-konkurrencen ved OL i Rio
OL,49'er-sejler om tåbelig fejl: Har lyst til at hoppe i vandet og drukne mig selv,"For Jonas Warrer gør det ondt at tale om den utilgivelige fejl, han og Christian Peter Lübeck i 49'eren begik i første sejlads"
