Category,Headline,SubHeading
Le Mans,"Dramatisk nat med danskerbiler i problemer, vilde uheld og Magnussen-exit",Helt som ventet blev nattetimerne i Le Mans dramatiske. To danske biler måtte udgå
Le Mans,Dansker-exit var arrangørs fejl: - Det bør ikke kunne ske,"En fejl fra løbsarrangøren blev dyr for det danske GMB Motorsport, der udgik efter bare to timer af Le Mans"
Le Mans,Danskerbil udgår af Le Mans: - Det er helt forfærdeligt,Et crash efter to timer af Le Mans koster danskerbilen #55 videre deltagelse i det ikoniske løb
Le Mans,Kom helt tæt på: Dansk Le Mans-håb gør dig klogere på bilen i topklassen,Den danske Porsche-kører Michael Christensen fortæller om forskellene på en hypercar og en LMP1-racer
Motorsport,Magnussen får comeback på Le Mans,For 24. gang stiller Jan Magnussen op i det legendariske 24-timersløb på Circuit de la Sarthe
Motorsport,"- Præsterer jeg ikke nu, så bliver jeg aldrig Formel 1-kører","Racerkøreren Frederik Vesti står midt i sit livs vigtigste sæson. En sæson, der kommer til at definere, om fremtiden kan ligge i Formel 1"
Motorsport,21-årig dansker er tredobbelt europamester – men mangler stadig én ting,"21-årige Sara Andersen er en af verdens bedste motorcrosskørere. Hun har vundet næsten alt, hvad der er at vinde. Hun mangler kun én ting"
Le Mans,"Dansk Le Mans-hold fyrer Elgaard: - Ikke sådan, jeg håbede, det skulle ende","Der er tale om en opgradering, når GMB Motorsport skifter Casper Elgaard ud med Henrik Lundgaard i rollen som teamchef, lyder det fra holdet"
Motorsport,Dansk racerkører triumferer i Formel 2,"Frederik Vesti startede som nummer seks, men vandt søndagens Formel 2-løbet i Jeddah"
Motorsport,Dansker får to års karantæne for hashindtag,Marcus Birkemose skal afsone to års karantæne for indtag af hash. DIF's appelinstans har stadfæstet hans dom
Motorsport,Magnussen opereret – misser stort løb,Kevin Magnussen kommer ikke til start i racerløbet i Daytona. Han ærgrer sig over afbuddet
Motorsport,Dansk Ferrari-kører klar til Le Mans,"Den 25-årige danske Ferrari-fabrikskører er én ud af seks, der skal repræsentere det italienske mærkes comeback i verdensmesterskabet for sportsvogne"
Motorsport,Forbund bandlyser politiske budskaber,"Fremover vil det blive straffet i Formel 1, hvis man som kører ytrer sig med politiske budskaber"
Motorsport,Formel 1: Brasiliens grandprix,"Hvad skete der? Kevin Magnussen startede som nummer otte, men han måtte udgå på første omgang"
Motorsport,Vildt dyreliv skaber røre før stort løb,"MotoGP er kommet til Australien, hvor en wallaby var tæt på at kollidere med spansk kører og hans motorcykel"
Motorsport,Retssag får dansk racerkører til at droppe løb,Den 29-årige racerkører Nicolaj Møller Madsen har valgt at udeblive fra sidste afdeling af et løb i Tyskland
Motorsport,Suveræne Verstappen kan søndag genvinde VM-titel,"Max Verstappen fører den samlede stilling så suverænt, at han kan vinde VM i sæsonens sjettesidste grandprix"
Motorsport,Leon Madsen vinder EM efter gyserafslutning,Efter en gyserafslutning lykkedes det Leon Madsen at vinde EM-guld. Mikkel Michelsen tog bronze
Motorsport,Suveræne sønderjyder skriver speedwayhistorie,De lokale helte viste suveræn kørsel på Vojens Speedway Center
Motorsport,Dansker med nyt topresultat,Ligesom i sprintløbet lykkedes det racerkøreren Frederik Vesti at køre på podiet i hovedløbet i Italien
Motorsport,Leon Madsen haler ind på polak efter andenplads,Leon Madsen blev nummer to i grandprixet i Wroclaw og halede ind på Bartosz Zmarzlik i VM-stillingen
Motorsport,Dansker deler uhyggelige detaljer efter styrt,"Det var ikke kønt, da danske Anders Thomsen lørdag styrtede og brækkede benet i det skotske speedway Grand Prix"
Motorsport,"Nicki P. vil være landstræner: - Der er ikke andre, der er bedre","Nicki Pedersen vil gerne fortsætte sin aktive karriere, sideløbende med at han er dansk landstræner"
Motorsport,Danmark skuffer med fjerdeplads ved par-VM i speedway,Trods en glimrende start blev Danmark blot nummer fire ved par-VM i Vojens efter to dårlige heats
Motorsport,Dansker fejrede triumf i underbukser,Anders Thomsen brød en lang tørke med den første danske grandprixsejr i VM-serien siden 2019
Motorsport,Første danske sejr siden 2019,"Anders Thomsen vandt karrierens første grandprix i VM-serien, da han triumferede i polske Chorzow"
Le Mans,Dansker rykker op i topklassen,"Michael Christensen er blandt de kørerne, når Porsche vender tilbage til den største klasse i Le Mans"
Motorsport,Hjemmebanefavorit støder Anders Thomsen af speedwaytronen,"Rasmus Jensen kender slaggerne i Holsted som sin egen bukselomme, og det udnyttede han til at tage DM-guld"
Motorsport,Dansker vinder Le Mans,Marco Sørensen og hans hold TF SPORT #33 vandt GTE Am-klassen i det legendariske 24 timers løb
Le Mans,"""Det er utilgiveligt"" - ekspert i vildrede over voldsomt uheld","François Perrodo havde det dårlig med det, han netop havde gjort. Derfor opsøgte han Corvette-lejren for at sige undskyld"
Le Mans,Dæk eksploderede efter dansk fejl: - Det gør sgu ondt,Den danske racerkører Michael Christensen punkterede og mistede førstepladsen i GTE Pro-rækken i Le Mans
Le Mans,Le Mans 2022,Sådan gik det danskerne: 
Motorsport,Far og søn dræbt i verdens farligste racerløb,265 deltagere er nu døde under Isle of Man TT siden løbets begyndelse i 1907
Le Mans,61-årig kører galt i danskerbil,"Porschen med nummer 46 og danskeren Mikkel O. Pedersen i besætningen røg en tur i gruset, da en 61-årig schweizer kom bag rattet"
Motorsport,Ung dansker triumferer i Formel 2,Frederik Vesti vandt lørdag for første gang i Formel 2-klassen. Han sejrede i sprintløbet i Baku
Le Mans,Dansk Le Mans-stjerne vil videre: - Jeg har vundet alt,Alt andet end en sejr i årets Le Mans vil være en skuffelse for danske Michael Christensen
Le Mans,Le Mans-dansker fik øjenåbner og tabte sig ni kilo på få måneder,Racerkører Michelle Gatting har givet sig selv en stor fordel i forbindelse med årets Le Mans
Le Mans,Flere danskere starter langt fremme - få overblikket her,Danskerbilen Kessel Racing #57 med Mikkel Jensen og Frederik Schandorff starter som nummer to i GTE Am-klassen
Motorsport,Nicki P. ramt af alvorlige skader - truet af karrierestop,Den danske veteran blev kørt i slaggeren i en polsk ligamatch og har nu karrieren til overvejelse
Motorsport,Første podieplads giver boost til speedwaydansker,"Mikkel Michelsen tog karrierens første podieplads, da årets VM-serie i speedway blev åbnet i Kroatien"
Motorsport,To danskere i finalen ved årets første VM-grandprix,De danske finalister endte med de ærgerligste placeringer i den første finale i VM-serien
Motorsport,Dansk motocrosskører er ved bevidsthed efter voldsomt styrt,"Thomas Kjer Olsen er vækket fra kunstig koma og kan bevæge arme og ben, oplyser hans hold"
Motorsport,Irriteret Magnussen misser Le Mans for første gang i 24 år,For første gang siden 1998 skal Jan Magnussen ikke køre Le Mans. Til stor ærgrelse for hovedpersonen selv
Motorsport,Dansk profil føler med bandlyst russisk verdensmester,"Han har respekt for beslutningen, men Anders Thomsen synes, det er synd for Artem Laguta, at han er udelukket"
Motorsport,Dansk motocrosskører er i kunstig koma efter styrt,Hovedskader efter et voldsomt styrt lørdag har sendt motocrosskøreren Thomas Kjer Olsen i kunstig koma
Motorsport,Fyret 15-årig undskylder: - Jeg er et fjols,"Russiske Artem Severiukhin lægger sig fladt ned og undskylder for en episode på podiet, der også har kostet ham en fyreseddel fra holdet"
Motorsport,15-årig russer fyret for rystende hilsen,Den Internationale Motorsportsunion har mandag åbnet en sag mod den 15-årige russer Artem Severiukhin
Motorsport,"Forklarer voldsomt uheld, hvor formalitet gik helt galt","Jose Maria Lopez påtager sig det fulde ansvar, efter han fredag aften dansk tid kørte galt i et ottetimersløb på Sebring i USA"
Motorsport,Racerkører forlader selv bilen efter voldsomt uheld,Toyota-racerkøreren Jose Maria Lopez kørte direkte ind i en dækvæg med høj fart i WEC-løbet på Sebring
Motorsport,Dansk talent får eftertragtet plads,Den 18-årige racerkører Bastian Buus har skrevet under på en aftale med det østrigske team BWT Lechner Racing
Motorsport,Gyldne opkald sikrer dansker Le Mans-debut: - Vi går efter at vinde,"Mikkel O. Pedersen får sin drengedrøm opfyldt, når han til sommer debuterer i Le Mans i en Porsche 911 RSR"
Motorsport,Særlig regel kan spænde ben for Magnussens deltagelse i Le Mans,"Peugeot skal i løbet af de kommende dage bestemme sig for, om de ønsker at deltage i Le Mans i år"
Motorsport,Hurtig Magnussen slutter langt fra podiet i 24-timers-løb,Kevin Magnussen og holdkammeraterne sluttede 27 omgange efter vinderbilen i Daytona efter problemer med bilen
Le Mans,TV 2 sikrer Le Mans-rettigheder i yderligere tre år,"TV 2 fortsætter en mangeårig og stærk tradition og sender også Le Mans i 2022, 2023 og 2024"
Motorsport,"Legende fik rørende hyldest, da han sagde farvel efter 25 år",En lang række stjerner har i løbet af weekenden hyldet den nidobbelte verdensmester Valentino Rossi
Motorsport,Ordre tager stor triumf fra dansker på sidste omgang,Danske Michael Christensen står tilbage med en ærgerlig fornemmelse efter ti-timersløbet Petit Le Mans
Motorsport,F1-stjerner hylder motorcykellegende,"42-årige Valentino Rossi har inspireret Lando Norris og Lewis Hamilton i sin karriere, der slutter søndag"
Motorsport,12 minutter fra VM-titlen kørte rivalen dansker af banen,Kontroversiel afslutning på FIA World Endurance Championship kostede danske Michael Christensen og Porsche titlen
Motorsport,Dansk stortalent klar til amerikansk udfordring,Christian Lundgaard har underskrevet en kontrakt med et af holdene i den amerikanske løbsserie Indycar
Motorsport,Danmark tager bronze ved hold-VM i speedway,"Leon Madsen og Mikkel Michelsen var stærke søndag, men Danmark tabte semifinalen og fik bronze ved hold-VM"
Motorsport,"- Jeg er en lykkelig mand, siger Nicki Pedersen","Den danske speedwaykører Nicki Pedersens dom for usportslig optræden er gjort betinget, hvorfor han kan fortsætte karrieren"
Motorsport,Betinget dom redder Nicki Pedersen,"Nicki Pedersen kan ånde lettet op, efter at Danmarks Idrætsforbunds (DIF) Appelinstans har færdigbehandlet sagen om usportslig optræden"
Motorsport,Danmark får to wildcards til VM-serien,"Leon Madsen og Anders Thomsen har fået wildcard til VM-serien i speedway, hvor Danmark i alt får tre deltagere i 2022"
Motorsport,Russer nærmer sig VM-trofæ i godkendt dansk speedwayindsats,"Leon Madsen sluttede som nummer fire i det polske grandprix, hvor Artem Laguta triumferede"
Motorsport,Nicki Pedersen og Holsted vinder DM for hold,"DM blev afgjort før tid, og det var til stor begejstring for Holsted"
Motorsport,Her bliver den danske mester en bedre speedwaykører,"Anders Thomsen søger ud i naturen, når han ikke sidder på en speedwaycykel"
Motorsport,Dansker involveret i voldsomt uheld på hjemmebane,Afslutningen på det internationale speedwaygrandprix i Vojens blev præget af et grimt styrt i den anden semifinale
Motorsport,"Leon Madsen vil vinde i Vojens, selvom han har opgivet sæsonen",Speedwaykøreren Leon Madsen har haft en skuffende grandprixsæson og fokuserer allerede nu på 2022
Motorsport,Stjerner hylder comeback til 'episk' bane,"Der var stor glæde blandt Fomel 1-kørerne, da de fredag for første gang testede Zandvoort-banen forud for det hollandske Grand Prix"
Le Mans,"- Det er en oplevelse, jeg sent vil glemme, siger Magnussen","Kevin Magnussen fik ikke det Le Mans-resultat, han håbede på, men han fik en oplevelse med sin far, Jan Magnussen, som han aldrig vil glemme"
Le Mans,Hjerteskærende afslutning for førende racer,"Søndag måtte blandt andre den tidligere Formel 1-kører Robert Kubica sande, at Le Mans først er slut, når man har krydset målstregen"
Le Mans,Dansker triumferer i Le Mans - Magnussen-lejr skuffer stort,"Nogle danskere drager jublende hjem fra Le Mans, mens andre nok allerede er begyndt at kigge frem mod næste års udgave"
Le Mans,Emoji dukkede pludselig op på rattet i danskerbil,"Emojien er en påmindelse til køreren om, at bremsen og speederen bliver trådt på samtidig"
Le Mans,Magnussen nyder én ting: - Alt andet har været frygteligt,High Class Racing-bilen med blandt andet Jan og Kevin Magnussen bag rattet har været inde og ude af garagen igennem det meste af 24-timers løbet
Le Mans,Det gik du glip af i nat: Flere danskere i fokus,"Kalenderen var kun lige skiftet fra lørdag til søndag, da nattens første drama udspillede sig i Le Mans. Sidst på natten var den gal igen"
Le Mans,To Magnussen-uheld på ti minutter,"High Class Racing #49 fik en forfærdelig afslutning på natten, da bilen kørte af banen to gange på få minutter"
Le Mans,En tur i garagen koster Magnussen-bil flere placeringer,Med Jan Magnussen bag rattet kravlede danskerholdets Le Mans-bil kortvarigt flere placeringer frem
Le Mans,Dansker udgår efter kæmpeuheld,"Nicki Thiim melder game over i årets Le Mans, da hans holdkammerat Marcos Gomes kørte galt i holdets bil"
Le Mans,Se billederne fra dramatisk Le Mans-start,"Regnvejr har præget indledningen på dette års Le Mans, hvor flere biler allerede har været i problemer"
Le Mans,Le Mans 2021,Le Mans 2021 er slut. 
Le Mans,Verdensmester guider dig gennem den perfekte Le Mans-omgang,"I 24 timer kører Le Mans-deltagerne rundt på den samme bane igen og igen. Her kan du se de udfordringer, kørerne møder undervejs"
Le Mans,Kevin og Jan Magnussen: En gave at køre Le Mans sammen,"Det bliver ifølge Jan og Kevin Magnussen en gave og et privilegium, når de fra lørdag kører Le Mans sammen for danske Team Sashi High Class Racing"
Le Mans,"Store danske Le Mans-forventninger: - Skal jeg være rigtig glad, skal vi vinde","De danske Le Mans-håb har store forventninger til weekendens ikoniske løb, hvor flere tror på både podiepladser og pokalløft ved løbets afslutning"
Le Mans,Én skiller sig ud blandt historisk mange danskere,"Ti danskere stiller til start i årets Le Mans, og flere af dem har gode chancer for at sikre et godt dansk resultat"
Le Mans,"Her er bilen, der skal redde Le Mans’ topklasse",I Le Mans 2021 kører de hurtigste biler under et nyt navn og nye regler. Flere konstruktører har allerede meldt deres deltagelse fremover
Le Mans,Panisk Magnussen-lejr skifter alt på bilen kort før Le Mans,Efter en skuffende kvalifikation er Magnussen-lejren skredet til handling
Le Mans,Gennemførte Le Mans uden hænder og fødder – nu er han tilbage med ny mission,"Frédéric Sausset skrev historie, da han i 2016 kørte Le Mans efter at have gennemgået fire amputationer som følge af en livstruende sygdom"
Le Mans,"- Vi er skuffede, siger Magnussen om kikset kvalifikation",Den tidligere Formel 1-kører og resten af teamet har langt op til de forreste efter kvalifikationen
Motorsport,Nicki Pedersen reddet fra 'kedelig' sag med polsk klub,"Muligheden for at kunne køre den kommende tid er vigtig for Nicki Pedersen. Det betyder, at han undgår en mulig ny sag med økonomiske konsekvenser"
Motorsport,Nicki Pedersen må køre videre,"Speedway-stjernen Nicki Pedersen fik i juli frataget sin licens, fordi han udviste truende og usportslig adfærd i forbindelse med en ligamatch"
Le Mans,Bliv klar til Le Mans: Her er alt du skal vide om de 24 timer,"Hvornår har en dansker sidst vundet Le Mans, hvor mange biler er med i år, og er der tilskuere i år? Få svarene her"
Le Mans,Rørende øjeblik under Jan og Kevin Magnussens træning,"Jan Magnussen kommer til at nyde at være på hold med sin søn i årets Le Mans, men det bliver også stort, hvis de er modstandere i 2022"
Motorsport,Det var aldrig hensigten at bringe Nicki Pedersens karriere i fare,"Danmarks Motor Union indstillede til bødestraf og en løftet pegefinger, da unionen klagede over Nicki Pedersens adfærd i forbindelse med en ligamatch"
Le Mans,"""Det var specielt"" - Le Mans begejstrer Magnussen","Det er med et mål om at køre med om sejren, at Jan og Kevin Magnussen i år kører Le Mans på samme hold"
Motorsport,Dansk speedwaykører ryger ud i semifinale på hård aften,"Anders Thomsen var tæt på at formøble semifinaleplads, og Leon Madsen kunne slet ikke følge med i Målilla"
Motorsport,Nicki Pedersens karriere er i fare,Den danske speedwaykører Nicki Pedersen er udelukket i fire måneder fra danske og internationale løb. Det kan ende med at koste ham karrieren
Motorsport,Kevin Magnussen varmer op til Le Mans med podieplads,To uger før Le Mans tog Kevin Magnussen og hans hollandske holdkammerat en tredjeplads i Imsa-serien
Motorsport,Sløj dansk dag i VM-serien,"Bartosz Zmarzlik fik baghjul af Artem Laguta lørdag, hvor Anders Thomsen nåede semifinalen"
Motorsport,Leon Madsen slutter sidst i semifinale i Lublin,"Leon Madsen kom videre til semifinalerne i Polen, men det lykkedes ikke for danskeren at køre sig i finalen"
Motorsport,Nicki Pedersen taler ud om turbulent periode,"Den danske speedwaykører Nicki Pedersen har haft det hårdt, efter han i juli fik frataget sin licens i seks måneder for truende og usportslig adfærd"
Motorsport,Leon Madsen tager tredjeplads i polsk speedwaygrandprix,"Leon Madsen opnåede sit bedste resultat indtil videre i dette års VM-serie, da han lørdag blev treer"
Motorsport,Satset overhaling koster Leon Madsen topplacering,"Leon Madsen var fremragende kørende i Polen fredag, men han forivrede sig i semifinalen og blev udelukket"
Motorsport,Dansk speedwayprofil skuffer i udskudt grandprix i Prag,Leon Madsen kunne ikke følge op på lørdagens gode kørsel i Prag. Anders Thomsen nåede semifinalen
Motorsport,Lundgaards bagdæk hopper af i garagen,Racertalentet Christian Lundgaards bagdæk hoppede og dansede i garagen under Formel 2-løb på Silverstone
Motorsport,Regn spolerer Leon Madsens speedwayshow i Prag,"Leon Madsen var forrygende kørende med tre heatsejre i Prag, inden regnen udsatte VM-grandprixet til søndag"
Motorsport,Lundgaard sikrer sig forløsende podieplads,For første gang siden sæsonens første løb kørte Christian Lundgaard sig lørdag på podiet i Formel 2
Motorsport,Leon Madsen ryger ud i semifinale i VM-åbner,Semifinalen blev endestationen for den danske speedwaykører Leon Madsen i årets første grandprix
Motorsport,"Nicki Pedersen ""sov på stedet"" efter uhyggeligt styrt","Den danske speedwaykører er kommet med en opdatering om sit helbred, efter at han tirsdag aften styrtede under en ligamatch i Polen"
Motorsport,Nicki Pedersen på hospitalet efter grimt styrt,"Den tidligere verdensmester Nicki Pedersen mistede kortvarigt bevidstheden, skriver polsk medie"
Motorsport,Dansk speedwaykører tager endnu en EM-titel,Mikkel Michelsen er for anden gang på tre år europamester i speedway. Leon Madsen blev nummer to i EM-serien
Motorsport,Nicki Pedersen udelukket i seks måneder,"Speedwaykøreren Nicki Pedersen kommer ikke til at køre løb de næste seks måneder, lyder dommen"
Motorsport,"- En ekstraordinær oplevelse, siger Magnussen om første test med sin far","Jan og Kevin Magnussen har for første gang testet bilen, de skal køre i Le Mans, og det gjorde stort indtryk"
Motorsport,Magnussen udgår i Indycar-debut,"Kevin Magnussen nåede at føre Indycar-løbet på Road America-banen, inden hans motor sagde stop"
Motorsport,"Utilfreds Magnussen var ""for opsat på at lave et mirakel""","Kevin Magnussen er utilfreds med sin kvalifikation, men ser frem til en lærerig debut i IndyCar"
Motorsport,Magnussen får debut i IndyCar,Et uheld har banet vejen for Kevin Magnussen i den store IndyCar-serie i Nordamerika
Motorsport,Magnussen udnytter pole position og triumferer i USA,"Kevin Magnussen snuppede sin første sejr i otte år, da han vandt i Detroit med makkeren Renger van der Zande"
Motorsport,Suverænt forsvar af DM-titlen,På hjemmebane i Vojens var Anders Thomsen overlegen i kampen om DM-titlen 2021
Motorsport,"Nicki Pedersen i topform føler, ti år er forsvundet i passet",Nicki Pedersen går efter en topplacering ti år efter sit seneste DM-guld
Motorsport,Dansker triumferer i 24-timers-løb,"Michael Christensen tog en stor sejr søndag, da han var med til at vinde 24-timers-løbet på Nürburgring"
Motorsport,Tom Kristensen i spil til toppost,"Tom Kristensen bliver en del af ledelsen, hvis briten Graham Stoker bliver præsident for motorsportsforbund"
Motorsport,Max Mosley er død 81 år gammel,Den tidligere præsident for Det Internationale Motorsportsforbund (FIA) Max Mosley er død
Motorsport,Grosjean jubler - tilbage på podiet,Den tidligere Formel 1-kører Romain Grosjean har fået fint gang i karrieren i IndyCar-serien i USA. Senest med en podieplacering for franskmanden
Motorsport,Efter mange års venten blev drømmen endelig til virkelighed,"Jan og Kevin skal dele en bil i Le Mans. Indtil nu har kontrakter og kalenderlogistik spændt ben, men nu bliver drømmen til virkelighed"
Motorsport,Magnussen bekræfter Le Mans: - Kører for at vinde,Til sommer skal Kevin og Jan Magnussen kører Le Mans sammen. Ambitionerne er til at få øje på
Motorsport,Motorsportsløb vil samle 135.000 tilskuere i maj,I næste måned kan Indianapolis 500 blive den sportsbegivenhed med flest tilskuere under coronapandemien
Motorsport,Motorsportsløb vil samle 135.000 tilskuere i maj,I næste måned kan Indianapolis 500 blive den sportsbegivenhed med flest tilskuere under coronapandemien
Motorsport,Magnussen og Magnussen udråbes som Le Mans-favorit,"Ifølge Jens Winther rammer Kevin og Jan Magnussen et perfekt 'sweet spot', når de ifølge TV 2 SPORTs oplysninger skal køre Le Mans sammen til sommer"
Motorsport,Jan og Kevin Magnussen skal køre Le Mans sammen,Ifølge TV 2 SPORTs oplysninger skal de 2 x Magnussen køre 24-timers løbet sammen i 'danskerbilen' High Class Racing
Motorsport,VM-sæsonpremiere i speedway udskydes,VM-grandprixet i Tyskland 22. maj er blevet aflyst. Derfor starter VM-sæsonen i speedway tidligst i juni
Motorsport,44-årig Nicki Pedersen jagter endnu en sæson på topplan,2021 skal ikke være Nicki Pedersens sidste aktive år. Derfor går han på jagt efter en ny kontrakt i Polen
Motorsport,Dansk speedwaystjerne har brækket skulderen,"Den danske speedwaykører Niels-Kristian Iversen brækkede skulderbladet, da han kørte for Tarnow i sin debut"
Motorsport,Magnussen-nedtur i USA,"Løb nummer to for Kevin Magnussen i IMSA-serien bød på endnu en ""smertefuld"" skuffelse, som hans hold formulerer det"
Motorsport,"Dronningen af Nürburgring, Sabine Schmitz, er død",Den første kvindelige vinder af 24 timers-løbet på Nürburgring og senere Topgear-medvirkende er gået bort efter længere tids sygdom
Motorsport,Le Mans udskydes,"Automobile Club de l’Ouest satser på, at Le Mans for andet år i træk ikke skal afholdes uden tilskuere"
Motorsport,Magnussen følte sig mere stresset end nødvendigt,"Kevin Magnussen skal vænne sig til helt nye løbslængder, der er langt fra Formel 1's format"
Motorsport,"Hvis Lundgaard fejler i år, kan kun en 'rig far' redde Formel 1-drømmen","Christian Lundgaard er klar over, at den kommende sæson i Formel 2 kan blive afgørende for Formel 1-chancerne"
Motorsport,Lundgaards fremtid på plads - fortsætter i Formel 2,I 2020 blev Christian Lundgaard nummer syv i Formel 2-mesterskabet. I år får han muligheden for at forbedre det resultat
Motorsport,Magnussen glæder sig over 'mindre fjendtlig' hverdag,"Kevin Magnussen glæder sig til en mindre fjendtlig hverdag, hvor teamkammerater er nogen, man ønsker det bedste for og ikke for alt i verden skal slå"
Motorsport,Nu har Kevin Magnussen bare ét formål med resten af sin karriere,"Efter afskeden med Formel 1 har Kevin Magnussen tænkt sig at jagte alle de sejre, som han ikke kunne gå efter, da han var i Formel 1"
Motorsport,Tom Kristensen mere end blåstempler Magnussens nye kontrakt,"Tom Kristensen glæder sig over, at Kevin Magnussen har landet en aftale med Peugeot, som han forventer sig meget af i fremtiden"
Motorsport,Magnussen klar for Peugeot,Den danske racerkører Kevin Magnussen har indgået en aftale med Peugeot-holdet. Ambitionen er at køre Le Mans
Motorsport,"- Et sindssygt løb, siger Magnussen efter femteplads",Kevin Magnussens bil mistede andenplads med en punktering i afslutningen af 24 Hours of Daytona
Motorsport,Kevin Magnussen bliver femmer i amerikansk debut,"Kevin Magnussens bil kæmpede med om sejren i 24 Hours of Daytona, indtil en punktering slukkede vinderhåbet"
Motorsport,Magnussens bil i hård duel om førstepladsen,Danske Kevin Magnussen havde en god oplevelse med sin første tur i IMSA-serien
Motorsport,Magnussen inden debut: Daytona er noget helt specielt,Kevin Magnussen er blevet bombarderet med gode råd fra sin far inden weekendens 24 Hours of Daytona
Motorsport,Kevin Magnussen vandt millionopgør i landsretten,Østre Landsret har en helt anden forståelse af en kontrakt end Københavns Byret
Motorsport,Pierre Cherpin er død efter uheld i Dakar Rally,Franske Pierre Cherpins liv stod ikke til at redde
Motorsport,"- Svært med min far, siger Magnussen om Le Mans-partnerskab","Den tidligere Formel 1-kører har aldrig lagt skjul på, at han på et tidspunkt godt kunne se sig selv køre Le Mans med sin far, Jan Magnussen"
Motorsport,Schumacher vinder mesterskab før skifte til Formel 1,Michael Schumachers 21-årige søn fejrede sit skifte til Haas med at vinde Formel 2-mesterskabet
Motorsport,Ekspert kalder Magnussens skifte for 'vildt vigtigt',Kevin Magnussen skifter sit sæde i Formel 1 ud med ét i en Chip Ganassi-racer i den amerikanske IMSA-serie
Motorsport,Her er Magnussens nye job,"Kevin Magnussen skal i fremtiden køre i den amerikanske IMSA-serie, hvor han har fået et sæde"
Motorsport,Ny dansk verdensmester i WEC,"Nicki Thiim og Marco Sørensen blev verdensmestre, mens Michael Christensen vandt GTE Pro-klassen i ottetimersløbet i Bahrain"
Motorsport,Magnussen måtte skjule sin defekt – frygtede at blive diskvalificeret,Her kan du læse et uddrag med Kevin Magnussen fra den kommende bog 'Mit Livs Ræs'
