Category,Headline,SubHeading
Vinter-OL,Norsk stjerne undgår billeder af sit OL-kollaps,"Ingrid Landmark Tandrevold har endnu ikke set billeder fra jagtstarten ved OL. Hun er dog overvældet over den støtte, hun har modtaget"
Skisport,Tager karrieren op til overvejelse efter suverænt OL,Therese Johaug vandt guld i tre individuelle konkurrencer ved vinter-OL i Beijing. Nu overvejer hun at stoppe
Vinter-OL,Ramt af madforgiftning dagen inden pragtpræstation,Jessie Diggins’ optakt til den afsluttende konkurrence var alt andet end god. Alligevel vandt hun sølv
Vinter-OL,Norsk guldvinder ventede i 25 minutter for at give særligt kram,"Langrendsstjernen Therese Johaug viste en flot gestus, da hun tålmodigt ventede på sidstepladsen i søndagens langrendskonkurrence"
Vinter-OL,Norsk stjerne afviser anklager om brud på uskreven regel,En kort drikkepause endte med at koste dyrt for Ebba Andersson og Jessica Diggins under kvindernes 30 kilomerter-konkurrence
Vinter-OL,Svensker knust – mistede sikker medalje 300 meter fra mål,Få hundrede meter før mål satte Ebba Andersson bronzemedaljen over styr og må dermed rejse fra Kina uden en individuel medalje
Vinter-OL,"- Jeg tror, alle er glade for at skulle hjem, siger stjerne","Dorothea Wierer kan ikke komme i tanker om noget, hun vil savne fra legene i Kina"
Vinter-OL,Norsk atlet forundrer ved målstregen,Hans Christer Holund kæmpede ikke for den bedst mulige placering i fællesstart. Han vinkede i stedet til tilskuerne
Vinter-OL,Maskerede mænd gav norske stjerner et chok under afslutningsfest,En norsk afslutningsfest udviklede sig fredag aften ganske forfærdeligt. Heldigvis var det kun i ganske kort tid
Vinter-OL,Stjerne låste sig inde efter nedslående besked,"Frida Karlsson havde et ønske om at deltage i søndagens konkurrence. Et ønske, der til hendes store skuffelse ikke gik i opfyldelse"
Vinter-OL,Norsk stjerne brugte særligt råd: - Den sidste mulighed,"En presset Tiril Eckhoff huskede det råd, hun fik efter nedturen i kvindernes OL-stafet. Til sidst kunne hun juble over OL-sølv i fællesstart"
Vinter-OL,"- Det er helt ekstremt, siger 'kongen af OL'","Norge topper medaljelisten ved vinter-OL, og det skyldes især skiskytten Johannes Thingnes Bø"
Vinter-OL,Svensk stjerne misser sidste konkurrence efter frygteligt OL,Frida Karlsson kommer med al sandsynlighed ikke i aktion mere under OL i Beijing
Vinter-OL,Fik pludselig frataget OL-bronze: - Den hårdeste dag i mit liv,Schweiziske Fanny Smith har nedlagt protest over torsdagens kontroversielle kendelse i et håb om at få fingrene i OL-bronzemedaljen
Vinter-OL,"Sølvvinder kollapsede: - Det var en fejl, han stillede op","Tyskland indrømmer, at det var en fejl at sende Eric Frenzel ud på startstregen i holdkonkurrencen"
Vinter-OL,Domstol gav særlig tilladelse til 15-årig – nu anklages de for fejl,"Det Internationale Antidopingagentur går nu i rette med CAS, der har givet 15-årige Kamilia Valieva tilladelse til at fortsætte deltagelse ved OL"
Vinter-OL,Tysker ønskede ikke OL-medalje efter stort drama,"For første gang i karrieren har Daniela Maier vundet en OL-medalje, men i virkeligheden ville hun slet ikke have den"
Vinter-OL,Amerikansk mareridt fortsætter - stjerne udgår for tredje gang,Mikaela Shiffrin måtte udgå af sin tredje disciplin ved vinter-OL efter styrt i den kombinerede konkurrence
Vinter-OL,OL-guld på spil midt i TV 2-interview: - Nu må jeg følge med...,"Skiskytten Mona Brorsson og resten af de svenske kvinder vandt OL-guld på stafetten, og selvom det blev tæt, følte Brorsson sig ganske selvsikker"
Vinter-OL,Ukrainer testet positiv for doping under OL,"Valentyna Kaminska er testet positiv for tre stoffer, der er på den forbudte liste over dopingpræparater"
Vinter-OL,Norge vrager deres største stjerne,"En norsk langrendsekspert mener, at Therese Johaug selv har været med til at svække sit kandidatur til trods for to guldmedaljer"
Vinter-OL,"Guldfavorit kørte forkert - fortryder, han ikke gav op",Norske Jarl Magnus Riiber var på vej imod et sikkert OL-guld. Men så kørte han forkert og røg helt igennem
Vinter-OL,Ekspert kritiserer svenskers valg af handsker,Jesper Nelin missede flere skud på grund af kolde fingre. En svensk ekspert kritiserer derfor hans valg af handsker
Vinter-OL,"- Jeg prøvede at være som Christian Eriksen, siger norsk guldvinder",Norge leverede et mirakuløst comeback indledt af stjernen Johannes Thingnes Bø. Selv sammenlignede han sin præstation med Christian Eriksen
Vinter-OL,’Noget af det vildeste’ – Norge vinder mirakuløst OL-guld,"Et vanvittigt russisk kollaps til allersidst åbnede muligheden for konkurrenterne, og så slog Norge til efter at have været sat langt efter"
Vinter-OL,OL-konkurrence fremrykkes for atleternes sikkerhed,"Atleternes sikkerhed er årsagen til, at herrernes stafet i skiskydning har fået et nyt starttidspunkt"
Vinter-OL,Grådkvalt norsk stjerne rejser hjem fra OL før tid: - Mit hjerte er knust,Den norske skiskytte Ingrid Landmark Tandrevold rejser hjem fra vinterlegene i Beijing hurtigst muligt
Vinter-OL,Norsk stjerne sætter ord på ”karrierens lavpunkt” efter kollaps,Norske Ingrid Landmark Tandrevold sætter i et Instragram-opslag ord på sine følelser efter sit kollaps
Vinter-OL,Russisk OL-guldvinder forfremmet i Putins hær,25-årige Alexander Bolshunov er på baggrund af sine OL-præstationer blevet forfremmet i Vladimir Putins egen hær
Vinter-OL,Norsk stjerne fortæller hemmeligheden bag sin succes,Efter sin tredje guldmedalje til legene i Kina var den norske skiskytte Marte Olsbu Røiseland både glad og velreflekteret
Vinter-OL,Norsk skiløber tager tredje OL-guldmedalje i Beijing,"Marte Olsbu Røiseland vandt sin tredje guldmedalje på kvindernes jagtstart, mens Quentin Fillon Maillet tog guldet på herresiden"
Vinter-OL,"- Jeg var bange. Jeg rørte hende, men hun reagerede ikke","Norske Ingrid Landmark Tandrevold kollapsede på målstregen i kvindernes jagtstart søndag, men det viste sig heldigvis ikke at være alvorligt"
Vinter-OL,Norsk stjerne kollapser igen: - Et trist olympisk øjeblik,"25-årige Ingrid Landmark Tandrevold har haft et hårdt OL, hvor hun nu over to omgange er gået helt kold i en skiskydning"
Vinter-OL,Svensk stjerne ville ikke have medalje: - Jeg fortjener det ikke,"Gang på gang har Frida Karlsson fejlet i forsøget på at leve op til de enorme forventninger, der har været til hende op til OL"
Vinter-OL,Rørte brødre tog guld og bronze: - Et ekstra stærkt minde,"Johannes Thingnes Bø og Tarjei Bø endte på OL-podiet efter herrernes sprintdisciplin i skiskydning. Det er en drøm, der går i opfyldelse"
Vinter-OL,Kvalificerede sig til vinter-OL i et butikscenter,På en sneklædt skråning i Dubai kvalificerede skiløberen Yohan Goncalves Goutt sig til vinterlegene i Beijing
Vinter-OL,Fik norsk profil til at styrte: - Er meget ked af det,"Norge blev tidligt sat tilbage i langrendsstafetten ved OL, da Tiril Udnes Weng styrtede efter en kollision med en lettisk skiløber"
Vinter-OL,Guldvinder ventede på sidsteplads - har kun stået på ski i tre år,"Iivo Niskanen, der vandt OL-guld i langrend, ventede på løberen på sidstepladsen og gav ham et par rosende ord"
Vinter-OL,Medaljevindere roser ”imponerende” grønlandsk præstation,Ukaleq Slettemark blev nummer 65 i sprinten og har ikke misset et eneste skud ved OL. Det imponerer flere af sportens største stjerner
Vinter-OL,Norsk profil gik helt kold - husker ikke sidste skydning,"Den 25-årige skiskytte Ingrid Landmark Tandrevold kan trøste sig med, at hun stadig står med gode chancer for en OL-medalje på jagtstarten"
Vinter-OL,"Norge stikker til Sverige: - Lykkes det ikke, må der rulle hoveder","Det norske langrendshold er hårdt ramt af afbud, og derfor har de overvejet en noget alternativ løsning"
Vinter-OL,"Verdensmester raser over eget forbund - føler sig ""dolket i ryggen""","Emil Iversen føler sig ""dolket i ryggen"", efter han for anden gang under OL er blevet forbigået"
Vinter-OL,Svensk stjerne kollapsede efter målstregen: - Hun er en drama queen,"Der er ikke just god stemning mellem Sverige og Norge, når det kommer til vintersport"
Vinter-OL,Et råd fra broren var tæt på at koste norsk stjerne OL-guld,"Therese Johaug blev drillet af sin bror, Karstein, efter hun kom i mål og sikrede OL-guldet med spinkelt forspring på under et halvt sekund"
Vinter-OL,Svensk stjerne forklarer kollaps - blev vækket af æblejuice,Frida Karlsson prøver nu at bruge lørdagens kollaps til at få succes i den kommende OL-konkurrence
Vinter-OL,Lavede katastrofal fejl for 16 år siden - nu har hun endelig vundet OL-guld,For 16 år siden kostede et dumdristigt trick Lindsey Jacobellis en OL-guldmedalje. Nu er den omsider i hus
Vinter-OL,Én kommentar har fået russisk skipræsident til at boykotte norsk presse,Præsidenten for det russiske langrendsforbund er stærkt utilfreds med en kommentar skrevet af NRK's sportskommentator Jan Petter Saltvedt
Vinter-OL,Iransk OL-skiløber testet positiv for doping,Iraneren Hossein Saveh Shemskaki skulle have deltaget i slalom og storslalomkonkurrencen ved OL i Beijng
Vinter-OL,Amerikaner vandt guld for Kina – nægtede at besvare ét bestemt spørgsmål,Eileen Gu vandt OL-guld i Big Air-konkurrencen natten til tirsdag. Siden er spørgsmål om hendes nationalitet blusset op
Vinter-OL,Knust finne svinede norsk rival til,"Jasmi Joensuu fra Finland fik sin OL-drøm ødelagt af en knækket stav. Gerningsmanden, norske Lotta Udnes Weng, lagde sig fladt ned efter løbet"
Vinter-OL,Grønlandsk atlet jubler over utrolig OL-debut,"Den grønlandske skiskytte Ukaleq Slettemark var flyvende på de fire skydninger i kvindernes individuelle disciplin, hvor hun leverede 20 træffere"
Vinter-OL,OL-debutant kørt væk på båre med skrækskade,"Nina O'Brien var tæt på et flot resultat i kvindernes storslalomkonkurrence, men til allersidst gik det galt"
Vinter-OL,Slettemark leverer noget unikt i OL-debut - ekspert er dybt imponeret,"Sigtekornet var godt indstillet med 20 pletskud ud af 20 mulige, da Ukaleq Slettemark fik 53-plads i Beijing. Dansk ekspert er dybt imponeret"
Vinter-OL,"- Jeg kommer mig aldrig over dette, siger skidronning","Som forsvarende olympisk mester i storslalom var Mikaela Shiffrin blandt favoritterne, men hendes drøm om nyt OL-guld brast ganske hurtigt"
Vinter-OL,Forsvarende OL-mester styrter og udgår,Mandag mislykkedes det for amerikanske Mikaela Shiffrin at vinde sin tredje olympiske guldmedalje
Vinter-OL,"OL-guldvinder svarer igen: - Når du hentyder til det, kaster jeg op","Russiske Alexander Bolshunov vandt sit første OL-guld i karrieren, da han smadrede konkurrenterne i langrendsdisciplinen skiatlon"
Vinter-OL,Grønlandsk skiskytte ser ekstreme forhold som en fordel,"Ukaleq Slettemark ser frem til at konkurrere ved sit første OL, hvor hun ikke ved, hvor hun står i forhold til konkurrenterne"
Vinter-OL,OL-guldvinder afslører snak med statsminister - fik folk til at grine,21-årige Walter Wallberg vandt sensationelt OL-guld og fik et opkald fra Sveriges statsminister
Vinter-OL,"Slovensk fysioterapeut opdagede vigtig mangel, der reddede Norge","En slovensk fysioterapeut sørgede for, at den norske lejr kunne nå at reagere på en afgørende mangel under den første skiskydningskonkurrence"
Vinter-OL,Norsk kritik af OL-forhold - ekspert er uenig,"At lørdagens vejrmæssige forhold var uegnede til skiskydning, er ikke noget, som TV 2 SPORTs ekspert kan tilslutte sig"
Vinter-OL,21-årig OL-sensation gjorde ekspert komplet mundlam,"Walter Wallberg skabte en sensation, da han slog legenden Mikaël Kingsbury på pukkelpisten"
Vinter-OL,Svensk favorit i tårer efter kollaps: - Jeg har det ikke godt,Frida Karlssons drømme om OL-guld led et alvorligt knæk i legenes første langrendsdisciplin
Vinter-OL,Her bryder nordmænd deres eget forbud,"Johannes Thingnes Bø er nærkontakt til en coronasmittet. Han glemte dog lige, at han ikke måtte kramme sine landsmænd"
Vinter-OL,"- Det er OL’s første store skandale, siger ekspert","Den norske stjerne Kjetil Jansrud synes, at det er uretfærdigt, at det kun var nogle få, der fik lov til at køre sidste træning"
Vinter-OL,Amerikansk snowboardlegende stopper efter vinter-OL,Konkurrencen ved vinter-OL i Beijing bliver den sidste for snowboardstjernen Shaun White
Vinter-OL,Norge vinder den første guldmedalje ved vinter-OL,Langrendsstjernen Therese Johaug smadrede konkurrenterne og vandt guld ved vinter-OL i skiathlon
Vinter-OL,"Norsk stjerne i træningsuheld - så pludselig en ""smølf fra Italien""","Begge skiskytter slap fra uheldet uden alvorlige skader, selvom det førte til en række ukvemsord fra Tarjei Bø"
Vinter-OL,Smadret OL-drøm sendte norsk lejr i tårer,Jarl Magnus Riibers positive coronatest torsdag sendte holdet rundt om ham helt i kulkælderen
Vinter-OL,"Ekstreme forhold i vente: - Det er virkelig, virkelig sjældent, vi ser det","Vinden vil utvivlsomt påvirke de første skiskydningskonkurrencer til vinter-OL, vurderer TV 2 SPORTs ekspert Kristian Wulff"
Skisport,Sitskiløber skal forsvare Danmarks farver ved vinter-PL,21-årige Adam Nybo er den eneste danske atlet ved de paralympiske vinterlege i marts i Beijing
Vinter-OL,DIF udtager grønlandsk skiskytte til vinter-OL,Ukaleq Slettemark er atlet nummer 62 på det danske OL-holdkort. Hun stiller op i skiskydning ved vinter-OL
Vinter-OL,Dansk skiløber er udtaget til vinter-OL,Som den eneste danske alpine skiløber er Casper Dyrbye udtaget til vinterlegene i Beijing
Skisport,Fænomenet Shiffrin overgår Stenmark med slalomtriumf,Amerikaneren Mikaela Shiffrin overtog tirsdag rekorden for flest World Cup-sejre i én disciplin
Skisport,Norsk stjerne med klar besked efter ny nedtur,"Norske Johannes Thingnes Bø siger selv, at han netop har præsteret den dårligste uge i sin karriere"
Skisport,Norsk nedtur: - Det holder ikke,"Johannes Thingnes Bø fik ikke den gode fornemmelse med sig, da nordmanden kørte sin sidste sprint inden OL"
Skisport,Japansk stjerne kiksede unik mulighed,"Ryoyu Kobayashi blev samlet vinder af firebakketurneringen, men missede en historisk milepæl"
Skisport,Japansk stjerne vandt ikonisk konkurrence,"Ryoyu Kobayashi kan blive den første, der to gange vinder alle firebakketurneringens afdelinger i samme sæson"
Skisport,Stjerne leverer sjældent hattrick,Den norske skiløber Aleksander Aamodt Kilde vandt onsdagens super-G-løb i italienske Bormio
Skisport,Hjemmebanehåb udbygger rekord i styrtløb i Bormio,"Ingen kunne hamle op med skistjernen Dominik Paris, som vandt et styrtløb i den kommende OL-værtsby Bormio"
Skisport,Sveriges 'Zlatan på ski' misser OL,En skulderskade koster langrendsstjernen Linn Svahn deltagelsen ved OL i Beijing
Skisport,Historisk skihopper siger stop,31-årige Gregor Schlierenzauer stopper karrieren som skihopper. Det blev til 53 World Cup-sejre
Skisport,Rekordforsøg gik helt galt i 2020 - nu kan nordmand endelig juble,Norske Eirik Asdøl har på 24 timer tilbagelagt 476 kilometer på ski. Det er ny verdensrekord for længste distance på et døgn
Skisport,Skihopper vågnet fra koma efter uhyggeligt styrt,Daniel-André Tande er ved bevidsthed og taler med sin familie
Skisport,Læger vækker norsk skihopper efter koma,Daniel-André Tande blev lagt i kunstig koma efter et dramatisk træningsuheld i torsdags. Nu vækkes han
Skisport,OL-guldvinder i grusomt styrt efter 99 meter i luften,"Daniel André Tandes tilstand er stabil, efter han i høj fart hamrede mod jorden under et fejlslagent skihop"
Skisport,Newzealandsk teenager overrasker i alpin sæsonafslutning,19-årige Alice Robinson var søndag hurtigere end Mikaela Shiffrin og vandt karrierens tredje World Cup-løb
Skisport,Fransk slalomekspert vinder herrernes alpine World Cup,Alexis Pinturault vandt lørdagens storslalomkonkurrence og sikrede samtidig den samlede World Cup-sejr
Skisport,Norsk skiskytte startede fra bunden og endte med guldet,"Tiril Eckhoff fik en skidt start på sæsonen, men fik kæmpet sig op og vandt lørdag den samlede World Cup"
Skisport,"- Stor fejl af arrangørerne, siger ekspert om væltet lysmast",To timer før sprinten ved World Cuppen i skydning i Nove Mesto væltede en lysmast og var tæt på at ramme en servicemand
Skisport,World Cup blev afgjort med en 'lang pegefinger',"Der var stor dramatik, da kvindernes skicross-finale i Sunny Valley skulle afgøres på målfoto"
Skisport,Schweizer haler ind på nykåret skiverdensmester med sejr,Marco Odermatt var hurtigst i World Cup-løbet i Østrig og bevarer spændingen i super-G-konkurrencen
Skisport,"Hun var så suveræn, at hun sang norsk hit på vej mod VM-guldet",Den norske langrendsløber Therese Johaug vandt VM-guld på kvindernes 30 kilometer med mere end to et halvt minut til nummer to og tre
Skisport,Norge fortsætter stafetdominans og tager VM-guld igen,"For 11. gang i træk endte Norge øverst på podiet, da herrerne kørte langrends-stafet ved ski-VM"
Skisport,Johaug og Norge tager stafetguld efter svensk smørefejl,En smørefejl sendte hurtigt Sverige ud af guldkampen i kvindernes stafet. Det endte med en ny norsk VM-triumf
Skisport,Italien trækker sig fra ski-VM,Flere ledere hos Italiens skiforbund ved VM er smittet med coronavirus. Det får nationen til at trække sig
Skisport,Positiv coronatest sender norsk stjerne ud af VM,"Halvor Egner Granerud kom til VM som guldfavorit, men han kommer ikke til at hoppe mere ved VM"
Skisport,Norsk stjerne udvider enorm VM-guldsamling,Therese Johaug var suveræn i kvindernes 10 kilometer fristil ved langrends-VM i Oberstdorf
Skisport,Grønlands medaljehåb ramt af sygdom igen-igen,Ukaleq Slettemark var blandt medaljebejlerne både i sprint og jagtstart. Desværre kommer hun ikke til at stille op ved junior-VM
Skisport,Norsk storfavorit vinder VM-guld trods dramatik,"Therese Johaug og Frida Karlsson sendte hinanden i sneen, men endte med VM-guld og -sølv i skiathlon"
Skisport,Tvillingesøster kostede plads i VM-finale: - Hun er lidt af en idiot,Tvillingesøstrene Udnes Weng stødte ind i hinanden i torsdagens VM-semifinale i langrend. Det kostede Lotta en mulig finaleplads
Skisport,Norsk guldvinder i chok over modstanders sats,"Suveræne nordmænd håner svensk konkurrent, der tog et vildt sats på åbningsdagen ved VM i langrend i Oberstdorf"
Skisport,Svensk stjerne gik hele vejen hjem i skuffelse,Linn Svahn var utroligt skuffet over sit resultat i semifinalen ved VM i sprint og sneg sig ud af bagvejen i interviewområdet
