Category,Headline,SubHeading
Cykling,Cort havde en særlig grund til at håbe på superfusion,Mange cykeliagttagere har ikke været begejstrede for den nu skrinlagte fusion
Cykling,Pogacar vinder monument og laver vildt hattrick,UAE-rytteren havde krampe på de sidste kilometer
Cykling,Jumbo-Visma i smuk afsked med Roglic,Primoz Roglic takker af efter otte år på Jumbo-Visma
Cykling,"Afblæst fusion er godt for alle, mener ekspert",Storholdene Jumbo-Visma og Soudal Quick-Step kommer ikke til at fusionere. 
Cykling,"Superfusion bliver ikke til noget, bekræfter Jumbo-Visma",Storholdene Jumbo-Visma og Soudal Quick-Step fortsætter hver for sig
Cykling,Danske stjerner har skrevet historie – stormer frem i alle statistikker,"22 sejre er det blevet til for danske ryttere i denne sæson, og det er ikke kun på de hjemlige breddegrader, at det bliver bemærket"
Cykling,"Roglic var utilfreds med Vingegaard-situation, siger ny chef",Primoz Roglic forlader Jumbo-Visma til fordel for BORA - hansgrohe
Cykling,Ekspert ser frem til reel Tour-duel mellem Roglic og Vingegaard,"Med Roglic som kaptajn vurderer cykelekspert Emil Vinjebo, at BORA nærmer sig UAE og Jumbo-Vismas niveau"
Cykling,Medier: Superfusion er afblæst,Jumbo-Visma og Soudal Quick-Step ser alligevel ikke ud til at fusionere
Cykling,Roglic skifter til tysk storhold,Primoz Roglic forlader Jumbo-Visma ved årsskiftet efter en millionhandel
Cykling,"- Den ligger ikke til højrebenet, siger ekspert om mulig Cavendish-rekord",Efter et års adskillelse skal Michael Mørkøv og Mark Cavendish igen køre på hold sammen
Cykling,Missede Giroen efter grim skade – nu forlænger dansker med storhold,"Frederik Wandahl krydser alt for, at han får Grand Tour-debut i 2024"
Cykling,Vinokourov lovede Mørkøv opbakning til to vigtige prioriteter,Michael Mørkøv har stadig store ambitioner for OL og VM
Cykling,Cavendish overbeviste Mørkøv – ringede dagen efter styrt ,Michael Mørkøv bliver holdkammerat med Mark Cavendish ved årsskiftet
Cykling,Officielt: Her er Mørkøvs nye hold,Den danske cykelrytter har fået en etårig kontrakt
Cykling,Derfor siger Vingegaard nej til store sponsorater,"Jonas Vingegaard gør sig ikke i store personlige sponsorater, da han hellere vil bruge overskudstid med familien"
Cykling,"- Et år til skraldespanden, siger Fuglsang",Jakob Fuglsang er langfra tilfreds med årets resultater
Cykling,Cavendish stopper alligevel ikke karrieren,"Astana er blevet enige med Mark Cavendish om en ny kontrakt, så han igen kan jagte Tour de France-rekorden"
Cykling,Sender hård besked til holdet efter sejr,Superfusionen mellem Jumbo-Visma og Soudal Quick-Step er stadig et stort tema
Cykling,Ritter er ikke i tvivl: - Et stensikkert bevis,"Det er blot et spørgsmål om tid, før superfusionen bliver en realitet. "
Cykling,Nu reagerer UCI på cykelsportens største historie,"En fusion vil betyde, at der kun vil være 17 World Tour-hold til næste år, bekræfter de"
Cykling,Uttrup slået til sidst i italiensk endagsløb,"Cecilie Uttrup Ludwig kørte med i finalen i Tre Valli Varesine, men missede sejren"
Cykling,Topsprinter har været en skygge af sig selv og stopper karrieren,"Nacer Bouhannis tidligere niveau har været langt væk, efter han blev ramt af en slem hoved- og nakkeskade"
Cykling,Dansker skifter til YouTube-hold,"Andreas Stokbro har skrevet en kontrakt med cykelholdet TDT-Unibet, som fra næste sæson bliver professionelt"
Cykling,Stjerner hylder Sagan efter farvel,En af de største personligheder i cykelsporten i nyere tid takker af på landevejen
Cykling,Stjerne kalder historie om storfusion for trist,"En af sportens største stjerner sætter ord på de rygter, der florerer om den potentielle fusion mellem Jumbo-Visma og Soudal Quick-Step"
Cykling,"- Man tænker, at det ikke kan lade sig gøre. Det er helt absurd",Arnaud De Lie klikkede ud kort før målstregen
Cykling,Cykelsportens største historie bekymrer ekspert,Ifølge Quick-Step-boss Patrick Lefevere bliver vi klogere på mandag
Cykling,"- Jeg ville have vundet ret nemt, hvis det ikke var sket",Arnaud De Lie brugte sin søndag på at vinde et endagsløb på ét ben. Du kan se hvordan i videoen over artiklen
Cykling,Sprinter vinder på ét ben i vild afslutning,"Arnaud De Lie lå til at vinde Lotto Famenne Ardenne Classic sikkert, før han klikkede ud kort før målstregen"
Cykling,Roglic forklarer Jumbo-exit,Primoz Roglic er snart fortid hos Jumbo-Visma
Cykling,Roglic fejrer farvel til Vingegaards hold med sejr,"Primoz Roglic vandt Giro dell'Emilia, få timer efter at han havde meddelt, at han stopper hos Jumbo-Visma"
Cykling,Uttrup vinder stor klassiker,Hun viste sig som den stærkeste på den kuperede afslutning
Cykling,"En dum beslutning af Roglic, mener ekspert",Årets Giro d'Italia-vinder siger farvel til Jumbo-Visma efter otte års ægteskab
Cykling,Roglic forlader Jumbo-Visma,Efter otte år hos Jumbo-Visma er slovenske Primoz Roglic fortid på storholdet fra årsskiftet
Cykling,Quick-Step-boss bryder tavsheden i cykelsportens største historie,En fusion mellem Jumbo-Visma og Soudal Quick-Step er lige nu det helt store samtaleemne
Cykling,Dansker mister førertrøje,"Tobias Lund Andresen kunne ikke forsvare føringen på en bjergrig etape af Cro Race, som Matej Mohoric vandt"
Cykling,Nu er Roglic og topchefer i fokus i cykelsportens største historie,Jonas Vingegaard og kompagni kan ende med at få en masse nye holdkammerater
Cykling,Ung dansker overtager førertrøje,Tobias Lund Andresen fører Cro Race samlet efter sin andenplads på torsdagens etape
Cykling,"- Da jeg slog Vingegaards rekord, troede jeg, at jeg skulle vinde Touren",Flere storhold har været i kontakt med danskeren undervejs i karrieren
Cykling,Han slog Vingegaards rekord – nu sætter skade stopper for karrieren,"Jacob Hindsgaul blev udråbt som stortalent, men indstiller nu karrieren som 23-årig på grund af mystisk skade"
Cykling,Storhold vil genvinde Touren – rækker ud til Pogacar,Det engelske cykelhold INEOS Grenadiers er ifølge stort cykelmedie ude med snøren efter Tadej Pogacar. 
Cykling,Stjerne forstår intet af mulig fusion,Jumbo-Visma og Soudal Quick-Step bliver måske til ét hold
Cykling,"Mørkøvs skifte til anonymt hold giver mening, siger ekspert",Ifølge TV 2 Sports oplysninger fortsætter Michael Mørkøv karrieren på det kasakhiske cykelhold Astana
Cykling,Medie: Quick-Step-boss afviser stor historie,"I et brev til rytterne har Quick-Step-chef Patrick Lefevere ifølge mediet GCN afvist, at en fusion er klar"
Cykling,Michael Mørkøv har fremtiden på plads,Ifølge TV 2 Sports oplysninger har Michael Mørkøv fundet sin nye arbejdsgiver
Cykling,Stor historie florerer i cykelverdenen – Vingegaard involveret,Jumbo-Visma og Soudal Quick-Step bliver måske til ét hold
Cykling,Fransk stjerne vinder EM – Mads P. glipper medalje,Danskerne kunne ikke være med til allersidst
Cykling,Jumbo-chef sætter ord på dopingsag: - En sort dag for vores hold,"Michel Hessmann har været professionel hos Jumbo-Visma siden 2022, hvor han kom fra holdets udviklingshold"
Cykling,Michael Mørkøv skifter hold,Efter seks sæsoner på Quick-Step skal Michael Mørkøv køre for et andet hold i 2024
Cykling,Norsgaard glipper topplacering i hollandsk EM-dominans,"Emma Norsgaard kørte ind på de sidste kilometer med god medaljechance, men gik kold på finalebakken"
Cykling,Cykelboss langer ud efter rytter – billede fortæller anden historie,"Det var ikke bare seks dage med alkohol, jetoner og dyre restaurantbesøg, som belgieren mellem linjerne virker til at insinuere. "
Cykling,Stjerne kidnappet og røvet i sit hjem,"I 2020 blev López  samlet nummer seks i Tour de France, hvor han undervejs også vandt han en etape"
Cykling,Dansker kørt på hospitalet efter EM,Løbet blev vundet af slovenske Anze Ravbar
Cykling,Danmark misser akkurat EM-medalje ,Slovenien sikrede sig to medaljer i løbet. 
Cykling,Dansker ville hjælpe landsmænd – i stedet endte han som europamester ,Henrik Breiner Pedersen var den fjerdeyngste rytter til start i løbet. 
Cykling,Søren Kragh mister førertrøjen ,Den 29-årige dansker var blevet nummer to på både første- og anden etape af løbet. 
Cykling,Dansk EM-guldvinder begejstrer landstræner ,Danmark er allerede oppe på fire medaljer ved EM i cykling i ungdomsrækkerne
Cykling,18-årig dansker vinder EM-guld,"Henrik Breiner Pedersen var den fjerdeyngste rytter i feltet, men det var ikke til at se i løbet"
Cykling,Bjarne Riis er helt færdig med cykelsporten,"Efter årtier i udlandet er Bjarne Riis vendt hjem til Danmark, og han har samtidig lagt cykelsporten bag sig"
Cykling,Søren Kragh skuffet på trods af flot bedrift ,Tilbage i maj vandt danskeren Eschborn-Frankfurt. Torsdag havde han håbet at fordoble antallet af sejre for 2023. 
Cykling,Søren Kragh kører sig i førertrøjen efter ny andenplads,"Danskeren ærgrede sig stort, da han krydsede målstregen. Alligevel overtager han førertrøjen"
Cykling,Vingegaard og van Aert er dybt berørte over holdkammerats karrierestop,Jumbo-Visma-rytteren Nathan Van Hooydonck har fået indopereret en ICD-hjertestarter
Cykling,Dommen er faldet efter skræmmende billeder,"Ifølge protokollerne skulle Stefan Küng ikke have cyklet videre, efter han styrtede"
Cykling,"- Det er skræmmende billeder, siger ekspert",Stefan Küng kom i mål på EM-enkeltstarten med blod på hele kroppen
Cykling,Britisk fænomen smadrer stjerner og vinder EM,Joshua Tarling er ny europamester i enkeltstart
Cykling,Van Hooydonck får pacemaker og stopper karrieren,27-årige Nathan Van Hooydonck nåede syv sæsoner som cykelrytter på World Touren. 
Cykling,Danske talenter henter sølv og bronze ved EM,Carl-Frederik Bévort og Gustav Wang var flyvende på enkeltstarten i Holland og sikrede dansk metal
Cykling,Dansk komet er europamester efter overlegen præstation,Sejren er Albert Withen Philipsens syvende på landevejen i år efter bare 20 løbsdage
Cykling,Holdkammerat afslører superhjælpers holdskifte,Ifølge holdkammeraten Yves Lampaert skifter Tim Declercq til Lidl-Trek
Cykling,"- Vi har ikke råd til nyt tøj, og vi kunne godt tænke os en forklaring, siger dansker",De udskudte lønbetalinger har fået UCI (Den Internationale Cykelunion) til at gribe ind
Vuelta a España,Kuss slår fast: - Jeg fortjente at vinde Vueltaen,Hjælperytteren endte med at blive kaptajnen hos Jumbo-Visma under Vueltaen
Cykling,Vingegaard rykker op som nummer to i verden,"Vingegaards andenplads i Vuelta a España sender ham frem på verdensranglisten, hvor tre danskere er i top-10"
Vuelta a España,Kæmpe kaos opstod på baggrund af joke,"Filippo Ganna og Remco Evenepoel endte i et ""forhåndsaftalt"" udbrud på 21. etape"
Vuelta a España,Vingegaard bekræfter: - Min sæson er slut,Den danske cykelrytter skal nyde tiden med familien
Vuelta a España,"Vingegaard på hårdt arbejde, inden triumfen blev fuldendt med en burger","Den danske Tour de France-vinder havde undervejs i Vueltaen givet udtryk for, at en burger var det, der ville gøre ham allergladest i Madrid"
Vuelta a España,Rolf Sørensen måber over finale: - Er du vanvittig?,Remco Evenepoel satte gang i løjerne
Vuelta a España,Groves vinder vanvittig finale i Madrid – Kuss vinder Vueltaen,Quick-Steps Remco Evenepoel skabte kaos på sidste etape i Vuelta a España
Vuelta a España,Ny Jumbo-Visma-trøje gemmer på særlig symbolik,Storholdet har vundet alle tre Grand Tours i år
Vuelta a España,Vingegaard bakker Kuss op på doping-spørgsmål,Under årets Tour de France måtte Jonas Vingegaard også forholde sig til spørgsmål om doping
Cykling,Mads Pedersen bliver slået med et mulehår efter målfoto,"Mads Pedersen blev på transmissionen fra fransk løb udråbt som vinder, men det blev siden korrigeret"
Vuelta a España,Vingegaard udpeger mest karrieredefinerende øjeblik,2021-udgaven af Coppi e Bartali står særligt klart i Jonas Vingegaards erindring
Vuelta a España,Evenepoel hædret af Vueltaen,Remco Evenepoel fik rejst sig efter skuffelsen på 13. etape
Cykling,Asgreen vinder i Quick-Step-opvisning,Den danske Quick-Step-rytter slog flere holdkammerater
Vuelta a España,Jumbo-boss havde forventet mere modstand,Grischa Niermann havde regnet Remco Evenepoel som den største udfordrer
Vuelta a España,Pludselig var Kron væk: - Jeg betaler regningen,"Danskeren har alligevel leveret, hvad han håbede på, i årets Vuelta a España"
Vuelta a España,Vingegaard har klar opfordring til Kuss,Den danske Tour de France-vinder er klar til at miste Sepp Kuss som hjælper
Vuelta a España,"- Det er vilde billeder, siger Rolf Sørensen om Jumbos øjeblik",Jumbo-Visma har siddet tungt på årets Vuelta a España
Vuelta a España,Historisk bedrift: - Det er svært at sætte ord på,Danskeren slutter som nummer to i dette års Vuelta – klemt ind mellem to holdkammerater i form af Sepp Kuss og Primoz Roglic
Vuelta a España,Evenepoel slået på stregen – Kuss kører til Madrid i førertrøjen,"Andreas Kron var igen i udbrud, men han blev sat tidligt"
Vuelta a España,Evenepoel med klar besked til Vingegaard og rivaler,"I år har den unge belgier kørt Giroen og Vueltaen, men programmet for næste sæson ser noget anderledes ud"
Vuelta a España,"Her får de fantastisk besked, mens blodet flyder",DSM-rytterne Sean Flynn og Max Poole røg ned i det voldsomme styrt kort før mål på 19. etape
Vuelta a España,"I dag passer fuldstændig perfekt til Kron, mener Rolf Sørensen",Han har allerede vundet en etape i årets spanske Grand Tour
Vuelta a España,"- Ret kedeligt at se på, lyder Vingegaards vurdering","Fredagens 19. etape i Vuelta a España bød på 177 kilometer, der endte med et voldsomt styrt og en forventet massespurt"
Vuelta a España,Derfor var Krons fremstød i finalen ekstra vigtigt,Den danske profil havde flere grunde til at blande sig i den indlagte spurt
Vuelta a España,Var skyld i voldsomt styrt – nu er hans videre deltagelse tvivlsom,Alpecin-Deceuninck vil vente til lørdag morgen med at tage en beslutning
Vuelta a España,"Er Jumbo-taktik matchfixing? Særligt én faktor er afgørende, mener ekspert","Der er bred enighed blandt ryttere, eksperter og fagfolk"
Vuelta a España,"- Det er sindssygt bittert, siger dansker",Den danske Quick-Step-rytter var frustreret over fredagens afslutning
Vuelta a España,Voldsomt styrt kort før mål sender storfavorit ud af spillet,"Italienske Alberto Dainese fra DSM-Firmenich var hurtigst, da storfavoritten Kaden Groves blev sat ud af spillet. "
Vuelta a España,Vingegaard forklarer tumult mellem soigneur og politiet,"Dramaet udeblev på 18. etape af Vuelta a España, men det blev der lavet om på, da rytterne var kommet i mål"
Vuelta a España,- Skal jeg stikke min egen holdkammerat i ryggen?,Den danske stjerne har ikke lyst til at forråde sin holdkammerat
Vuelta a España,Kuss er rørt over særlig ændring,"Det er gået op for Sepp Kuss, hvor svært det er at vinde noget"
Vuelta a España,Evenepoel forklarer hilsen: - Måske det vigtigste øjeblik i min Vuelta,"Belgieren triumferede på 18. etape, hvor han også sikrede sig bjergtrøjen"
Vuelta a España,Kryptisk Roglic: - Jeg har mine egne tanker om det,"Den slovenske stjerne synes, at det har været svært ikke at kunne gå 100 procent efter sejren"
Vuelta a España,"- Jeg får nok en skideballe, når jeg kommer hjem",Andreas Kron var i godt humør efter etapen
Vuelta a España,Vingegaards tempo gjorde Kuss bange,Den 29-årige amerikaner har kurs mod sin første samlede sejr i en Grand Tour. 
Vuelta a España,"Vingegaards tidstab er et klart signal, mener Rolf Sørensen",Den danske Jumbo-Visma-rytter er fortsat nummer to i klassementet
Vuelta a España,Lettet Vingegaard: - Det var rart at vise omverdenen,Den danske stjerne agerede hjælperytter på 18. etape
Vuelta a España,Evenepoel vinder igen – Kuss forsvarer førertrøjen,Andreas Kron blev nummer tre på torsdagens etape
Vuelta a España,Nu kan ingen nå Evenepoel,Belgieren er matematisk sikker på bjergtrøjen
Vuelta a España,Stjerne stikker til Jumbo: - Man forærer ikke en Grand Tour væk,"Geraint Thomas føler, at Sepp Kuss fortjener mere respekt"
Vuelta a España,"- Jeg ville ikke have ord for det, siger Kuss efter Vingegaard-melding","Vingegaard fortæller, at han ikke vil være grådig. Danskeren vil hjælpe Sepp Kuss"
Vuelta a España,Den gamle mand vandt Vueltaen på Coca-Cola og Snickers,Præcis i dag for ti år siden blev en historisk og kontroversiel Vuelta-sejr sikret på den modbydeligste stigning af dem alle
Vuelta a España,Vingegaard var i tvivl om beslutning – nu melder han ud om taktikken,"Jonas Vingegaard synes ikke, at kaptajnerne på holdet skal kæmpe om sejren"
Vuelta a España,"""Illoyalt og respektløst"" – ekspert og tidligere ryttere forstår intet af Jumbo-kørsel",De seneste dage er Sepp Kuss' forspring blevet mindre. Nu er Jonas Vingegaard kun otte sekunder efter holdkammeraten
Vuelta a España,"Kuss afslører, hvad Vingegaard fortalte ham på Angliru",Sidste bjergslag skal køres på 18. etape torsdag
Vuelta a España,"Kuss blev positivt overrasket, da han krydsede målstregen",Med to kilometer til mål måtte Kuss slippe hjulet på sine to holdkammerater. 
Vuelta a España,"- Det virker helt absurd, siger ekspert om Jumbo-Visma-situation","Jumbo-Visma kan efterhånden selv afgøre, hvem der skal vinde Vueltaen"
Vuelta a España,"Dét sagde Kuss, inden Vingegaard og Roglic satte ham","Selvom Vingegaard ikke ventede på Kuss, håber han stadig, at amerikaneren vinder løbet samlet"
Vuelta a España,"Vingegaard håber, at Kuss vinder Vueltaen ",Jonas Vingegaard er nu bare otte sekunder efter Sepp Kuss i klassementet. 
Vuelta a España,Jumbo-Visma i ny magtdemonstration,Jonas Vingegaard blev nummer to på onsdagens etape
Vuelta a España,Vingegaard reagerer på kritik: - De forstår ikke vores overvejelser ,Danskeren er blevet kritisereret efter sejren på 16. etape
Vuelta a España,Vingegaards bedste ven dybt rørt over gestus,"Vingegaard og Nathan Van Hooydonck er nære venner, og derfor påvirkede belgierens uheld danskeren ekstra meget. "
Vuelta a España,"- Det var dér, det gik op for omverdenen, hvor dygtig han egentlig er",17. etape af Vuelta a España slutter på toppen af Alto de l'Angliru
Vuelta a España,"Nu føler Vingegaard nærmest, at han er bedre end i Touren","TV 2 Sports eksperter medgiver, at Vingegaard er tilbage på sit bedste niveau.  "
Vuelta a España,UAE-kaptajn utilfreds med sit holds taktik,Den spanske komet er nummer fire i løbet
Vuelta a España,Kuss har klar holdning til Vingegaards angreb,Jonas Vingegaard ønsker ikke selv at forholde sig for meget til sin situation i klassementet. 
Vuelta a España,300 meter før målstregen fik Vingegaard ubeskrivelig følelse,"Jonas Vingegaard kunne ikke holde tårerne tilbage, da han skulle sætte ord på etapesejren. "
Cykling,Van Hooydonck er vågen – ikke i kritisk tilstand,Belgieren har været i kunstigt koma som følge af en alvorlig bilulykke tirsdag morgen
Cykling,"Man skal ikke tage fejl af Vingegaard, siger Rolf Sørensen",Jonas Vingegaard spillede i den grad med musklerne på 16. etape. 
Vuelta a España,Rørt Vingegaard dedikerer sejr til sin bedste ven,Danskeren satte det afgørende angreb ind på finalestigningen til Bejes
Vuelta a España,Vingegaard vinder igen og nærmer sig førertrøjen,Udbruddet blev holdt i kort snor på den første etape i Vueltaens afgørende uge. 
Cykling,Jumbo-profil involveret i alvorlig bilulykke,Nathan Van Hooydonck har tirsdag været involveret i et biluheld
Vuelta a España,"- Vores tanker er et andet sted, siger Jumbo-sportsdirektør",Den uhyggelige nyhed kom tidligt tirsdag eftermiddag
Cykling,Jumbo-profil involveret i alvorlig bilulykke,Nathan Van Hooydonck har tirsdag været involveret i et biluheld
Cykling,Her er Danmarks trup til EM,Danmark stiller med et slagkraftigt hold til EM i cykling
Vuelta a España,Kron kørte længst af alle på hviledagen – vil jagte etapesejr,"Andreas Kron har allerede nappet en Vuelta-sejr, men håber på at kunne tage en mere"
Cykling,Cykelchef bliver kimet ned efter dansk succes,"De danske cykelryttere har smadret sejrsrekorden fra 2021, og DCU-chef Morten Bennekou bliver kimet ned.
"
Vuelta a España,Vingegaard lufter vilde drømme for fremtiden,"Jonas Vingegaard fokuserer fortsat på Tour de France, men han håber, der også bliver overskud til andre løb.
"
Vuelta a España,Simpel opdagelse har givet Kron stor fordel ,Andreas Kron indtager i grove træk slet ikke salt. 
Cykling,Lidl-Trek henter klatrer hos Jumbo ,Den 28-årige hollænder bliver holdkammerat med Mads P. og Mattias Skjelmose
Vuelta a España,Vingegaard og familien overvejer ny base,Jonas Vingegaard og familien undersøger mulighederne for at flytte udenlands
Vuelta a España,Evenepoel gav Vingegaard samme melding ti gange,"Fænomenet var ikke tilfreds med, at Jumbo-Visma ikke ville lade ham slippe afsted"
Vuelta a España,"- Det var ikke mit stolteste øjeblik, siger Vingegaard om maveonde",Maveproblemer tvang den danske Tour-vinder af cyklen i første uge af Vuelta a España
Cykling,Legende indstiller karrieren,"39-årige Luis Leon Sanchez meddeler på Instagram, at han stopper karrieren, når sæsonen er slut"
Cykling,Afsked med cykelsporten gav hollandsk legende gåsehud,"Annemiek van Vleuten afsluttede søndag sin professionelle karriere. Hun er en af historiens største ryttere.
"
Vuelta a España,"- Det betyder vanvittigt meget, siger dansker om sejr","Nu er Vuelta a España en succes for Intermaché-mandskabet, fortæller Julius Johansen"
Vuelta a España,Portugiser snyder Kron og Evenepoel i udbrud,"Andreas Kron sad i det rigtige udbrud, men kom ikke med, da blandt andre etapevinder Rui Costa rykkede"
Vuelta a España,Kron har sat kryds ud for dagens etape,"Kron valgte lørdag at spare på kræfterne, så han er klar søndag"
Vuelta a España,Evenepoel fik stjerne til at lide: - Jeg havde det forfærdeligt,"Romain Bardet havde en hård dag i udbruddet på 14. etape, selvom det nærmest kun var Remco Evenepoel, der tog føringer"
Vuelta a España,Stolt Evenepoel reagerer på sejren,Remco Evenepoel tog sin anden etapesejr på 14. etape af Vueltaen
Vuelta a España,Cykelskifte har givet Vingegaard ondt i ryggen,Danskeren kom i mål sammen med resten af favoritterne
Vuelta a España,Evenepoel fuldender stort togt dagen efter kollaps,Jumbo-Vismas Sepp Kuss holder fast i førertrøjen
Vuelta a España,"- I går var en svær aften. Der var mange tårer, fortæller Evenepoel",Sidste års vinder af Vuelta a España tabte næsten en halv time på fredagens etape
